NAME,female,state,county,tract,population,period
"Census Tract 307.03, Cook County, Illinois",1295.0,17,31,30703,2947.0,2015-2019
"Census Tract 307.06, Cook County, Illinois",1372.0,17,31,30706,2845.0,2015-2019
"Census Tract 402.01, Cook County, Illinois",3445.0,17,31,40201,6814.0,2015-2019
"Census Tract 402.02, Cook County, Illinois",4013.0,17,31,40202,7634.0,2015-2019
"Census Tract 404.01, Cook County, Illinois",1513.0,17,31,40401,3250.0,2015-2019
"Census Tract 619.01, Cook County, Illinois",1597.0,17,31,61901,3492.0,2015-2019
"Census Tract 619.02, Cook County, Illinois",2241.0,17,31,61902,4759.0,2015-2019
"Census Tract 315.01, Cook County, Illinois",2290.0,17,31,31501,4474.0,2015-2019
"Census Tract 315.02, Cook County, Illinois",2323.0,17,31,31502,4628.0,2015-2019
"Census Tract 404.02, Cook County, Illinois",2469.0,17,31,40402,5154.0,2015-2019
"Census Tract 701.01, Cook County, Illinois",2076.0,17,31,70101,3885.0,2015-2019
"Census Tract 633.01, Cook County, Illinois",1488.0,17,31,63301,2735.0,2015-2019
"Census Tract 633.03, Cook County, Illinois",688.0,17,31,63303,1243.0,2015-2019
"Census Tract 633.02, Cook County, Illinois",2307.0,17,31,63302,3967.0,2015-2019
"Census Tract 8074, Cook County, Illinois",3616.0,17,31,807400,6962.0,2015-2019
"Census Tract 8076, Cook County, Illinois",3414.0,17,31,807600,6228.0,2015-2019
"Census Tract 8079, Cook County, Illinois",2047.0,17,31,807900,4093.0,2015-2019
"Census Tract 8080.01, Cook County, Illinois",1958.0,17,31,808001,3693.0,2015-2019
"Census Tract 8081, Cook County, Illinois",2107.0,17,31,808100,3686.0,2015-2019
"Census Tract 8186, Cook County, Illinois",2579.0,17,31,818600,4958.0,2015-2019
"Census Tract 8197, Cook County, Illinois",2930.0,17,31,819700,5656.0,2015-2019
"Census Tract 8198.02, Cook County, Illinois",1278.0,17,31,819802,2586.0,2015-2019
"Census Tract 8201.03, Cook County, Illinois",2219.0,17,31,820103,4286.0,2015-2019
"Census Tract 8207, Cook County, Illinois",3188.0,17,31,820700,6679.0,2015-2019
"Census Tract 8227.01, Cook County, Illinois",2341.0,17,31,822701,4524.0,2015-2019
"Census Tract 8230.01, Cook County, Illinois",3436.0,17,31,823001,6496.0,2015-2019
"Census Tract 8230.02, Cook County, Illinois",3079.0,17,31,823002,5981.0,2015-2019
"Census Tract 8231.01, Cook County, Illinois",2165.0,17,31,823101,4380.0,2015-2019
"Census Tract 8233.02, Cook County, Illinois",2884.0,17,31,823302,5787.0,2015-2019
"Census Tract 8237.03, Cook County, Illinois",4310.0,17,31,823703,8642.0,2015-2019
"Census Tract 8237.04, Cook County, Illinois",1958.0,17,31,823704,3922.0,2015-2019
"Census Tract 4008, Cook County, Illinois",1359.0,17,31,400800,2452.0,2015-2019
"Census Tract 4108, Cook County, Illinois",1494.0,17,31,410800,2898.0,2015-2019
"Census Tract 4203, Cook County, Illinois",1405.0,17,31,420300,2768.0,2015-2019
"Census Tract 4302, Cook County, Illinois",3000.0,17,31,430200,4863.0,2015-2019
"Census Tract 4305, Cook County, Illinois",1973.0,17,31,430500,3481.0,2015-2019
"Census Tract 4314, Cook County, Illinois",4151.0,17,31,431400,6924.0,2015-2019
"Census Tract 4407, Cook County, Illinois",811.0,17,31,440700,1469.0,2015-2019
"Census Tract 4701, Cook County, Illinois",1012.0,17,31,470100,2006.0,2015-2019
"Census Tract 4801, Cook County, Illinois",1128.0,17,31,480100,2175.0,2015-2019
"Census Tract 4911, Cook County, Illinois",2239.0,17,31,491100,4256.0,2015-2019
"Census Tract 4913, Cook County, Illinois",1346.0,17,31,491300,2327.0,2015-2019
"Census Tract 5101, Cook County, Illinois",1874.0,17,31,510100,3325.0,2015-2019
"Census Tract 5201, Cook County, Illinois",951.0,17,31,520100,2001.0,2015-2019
"Census Tract 5301, Cook County, Illinois",1170.0,17,31,530100,2263.0,2015-2019
"Census Tract 5302, Cook County, Illinois",2474.0,17,31,530200,4390.0,2015-2019
"Census Tract 5601, Cook County, Illinois",724.0,17,31,560100,1501.0,2015-2019
"Census Tract 5801, Cook County, Illinois",1276.0,17,31,580100,2698.0,2015-2019
"Census Tract 5806, Cook County, Illinois",2480.0,17,31,580600,5179.0,2015-2019
"Census Tract 5905, Cook County, Illinois",875.0,17,31,590500,1865.0,2015-2019
"Census Tract 6004, Cook County, Illinois",2043.0,17,31,600400,4188.0,2015-2019
"Census Tract 8164.01, Cook County, Illinois",2329.0,17,31,816401,5186.0,2015-2019
"Census Tract 8168, Cook County, Illinois",2502.0,17,31,816800,5277.0,2015-2019
"Census Tract 8169, Cook County, Illinois",2960.0,17,31,816900,6042.0,2015-2019
"Census Tract 3511, Cook County, Illinois",1622.0,17,31,351100,2418.0,2015-2019
"Census Tract 3802, Cook County, Illinois",776.0,17,31,380200,1556.0,2015-2019
"Census Tract 3819, Cook County, Illinois",696.0,17,31,381900,1129.0,2015-2019
"Census Tract 4610, Cook County, Illinois",659.0,17,31,461000,1288.0,2015-2019
"Census Tract 4803, Cook County, Illinois",701.0,17,31,480300,1109.0,2015-2019
"Census Tract 510, Cook County, Illinois",928.0,17,31,51000,1829.0,2015-2019
"Census Tract 514, Cook County, Illinois",996.0,17,31,51400,2073.0,2015-2019
"Census Tract 608, Cook County, Illinois",2450.0,17,31,60800,5037.0,2015-2019
"Census Tract 626, Cook County, Illinois",1173.0,17,31,62600,2442.0,2015-2019
"Census Tract 710, Cook County, Illinois",2340.0,17,31,71000,4634.0,2015-2019
"Census Tract 901, Cook County, Illinois",1701.0,17,31,90100,3509.0,2015-2019
"Census Tract 1506, Cook County, Illinois",2098.0,17,31,150600,4063.0,2015-2019
"Census Tract 8151, Cook County, Illinois",2313.0,17,31,815100,4507.0,2015-2019
"Census Tract 8181, Cook County, Illinois",1257.0,17,31,818100,2329.0,2015-2019
"Census Tract 1611, Cook County, Illinois",1025.0,17,31,161100,2038.0,2015-2019
"Census Tract 1612, Cook County, Illinois",1483.0,17,31,161200,3121.0,2015-2019
"Census Tract 1702, Cook County, Illinois",1988.0,17,31,170200,3754.0,2015-2019
"Census Tract 2210, Cook County, Illinois",1457.0,17,31,221000,2771.0,2015-2019
"Census Tract 2302, Cook County, Illinois",1159.0,17,31,230200,2258.0,2015-2019
"Census Tract 2305, Cook County, Illinois",1805.0,17,31,230500,3327.0,2015-2019
"Census Tract 2412, Cook County, Illinois",964.0,17,31,241200,1820.0,2015-2019
"Census Tract 2428, Cook County, Illinois",780.0,17,31,242800,1621.0,2015-2019
"Census Tract 2432, Cook County, Illinois",1071.0,17,31,243200,2139.0,2015-2019
"Census Tract 2603, Cook County, Illinois",816.0,17,31,260300,1668.0,2015-2019
"Census Tract 2604, Cook County, Illinois",686.0,17,31,260400,1174.0,2015-2019
"Census Tract 2610, Cook County, Illinois",1266.0,17,31,261000,2276.0,2015-2019
"Census Tract 2705, Cook County, Illinois",857.0,17,31,270500,1271.0,2015-2019
"Census Tract 2715, Cook County, Illinois",744.0,17,31,271500,1527.0,2015-2019
"Census Tract 321, Cook County, Illinois",3634.0,17,31,32100,7106.0,2015-2019
"Census Tract 401, Cook County, Illinois",2050.0,17,31,40100,4139.0,2015-2019
"Census Tract 503, Cook County, Illinois",1273.0,17,31,50300,2483.0,2015-2019
"Census Tract 512, Cook County, Illinois",790.0,17,31,51200,1546.0,2015-2019
"Census Tract 618, Cook County, Illinois",650.0,17,31,61800,1415.0,2015-2019
"Census Tract 623, Cook County, Illinois",725.0,17,31,62300,1595.0,2015-2019
"Census Tract 704, Cook County, Illinois",1592.0,17,31,70400,3151.0,2015-2019
"Census Tract 706, Cook County, Illinois",1522.0,17,31,70600,3296.0,2015-2019
"Census Tract 713, Cook County, Illinois",1971.0,17,31,71300,4308.0,2015-2019
"Census Tract 803, Cook County, Illinois",2448.0,17,31,80300,4911.0,2015-2019
"Census Tract 816, Cook County, Illinois",1996.0,17,31,81600,4040.0,2015-2019
"Census Tract 818, Cook County, Illinois",5248.0,17,31,81800,10298.0,2015-2019
"Census Tract 819, Cook County, Illinois",517.0,17,31,81900,1026.0,2015-2019
"Census Tract 701.02, Cook County, Illinois",1505.0,17,31,70102,2918.0,2015-2019
"Census Tract 8238.01, Cook County, Illinois",2921.0,17,31,823801,5530.0,2015-2019
"Census Tract 8241.05, Cook County, Illinois",3361.0,17,31,824105,6686.0,2015-2019
"Census Tract 8245.03, Cook County, Illinois",3802.0,17,31,824503,7047.0,2015-2019
"Census Tract 4004, Cook County, Illinois",1271.0,17,31,400400,2084.0,2015-2019
"Census Tract 4208, Cook County, Illinois",1418.0,17,31,420800,2377.0,2015-2019
"Census Tract 8055.01, Cook County, Illinois",1851.0,17,31,805501,3712.0,2015-2019
"Census Tract 8058.02, Cook County, Illinois",2526.0,17,31,805802,4799.0,2015-2019
"Census Tract 3201, Cook County, Illinois",7267.0,17,31,320100,13568.0,2015-2019
"Census Tract 3301, Cook County, Illinois",11373.0,17,31,330100,20087.0,2015-2019
"Census Tract 103, Cook County, Illinois",3297.0,17,31,10300,6485.0,2015-2019
"Census Tract 508, Cook County, Illinois",677.0,17,31,50800,1402.0,2015-2019
"Census Tract 509, Cook County, Illinois",760.0,17,31,50900,1414.0,2015-2019
"Census Tract 511, Cook County, Illinois",888.0,17,31,51100,1732.0,2015-2019
"Census Tract 701.03, Cook County, Illinois",857.0,17,31,70103,1636.0,2015-2019
"Census Tract 802.01, Cook County, Illinois",1743.0,17,31,80201,3160.0,2015-2019
"Census Tract 802.02, Cook County, Illinois",1884.0,17,31,80202,3339.0,2015-2019
"Census Tract 812.01, Cook County, Illinois",2517.0,17,31,81201,4711.0,2015-2019
"Census Tract 812.02, Cook County, Illinois",1549.0,17,31,81202,2928.0,2015-2019
"Census Tract 814.01, Cook County, Illinois",1319.0,17,31,81401,2224.0,2015-2019
"Census Tract 814.02, Cook County, Illinois",2964.0,17,31,81402,5651.0,2015-2019
"Census Tract 814.03, Cook County, Illinois",3933.0,17,31,81403,8450.0,2015-2019
"Census Tract 1105.01, Cook County, Illinois",2597.0,17,31,110501,5323.0,2015-2019
"Census Tract 1105.02, Cook County, Illinois",1769.0,17,31,110502,3574.0,2015-2019
"Census Tract 1403.01, Cook County, Illinois",1492.0,17,31,140301,2839.0,2015-2019
"Census Tract 1403.02, Cook County, Illinois",2135.0,17,31,140302,4189.0,2015-2019
"Census Tract 1406.02, Cook County, Illinois",2505.0,17,31,140602,5003.0,2015-2019
"Census Tract 5804, Cook County, Illinois",2410.0,17,31,580400,4891.0,2015-2019
"Census Tract 5907, Cook County, Illinois",1554.0,17,31,590700,3276.0,2015-2019
"Census Tract 6104, Cook County, Illinois",958.0,17,31,610400,1951.0,2015-2019
"Census Tract 6108, Cook County, Illinois",885.0,17,31,610800,1611.0,2015-2019
"Census Tract 6120, Cook County, Illinois",775.0,17,31,612000,1347.0,2015-2019
"Census Tract 6121, Cook County, Illinois",622.0,17,31,612100,1022.0,2015-2019
"Census Tract 6405, Cook County, Illinois",2089.0,17,31,640500,3902.0,2015-2019
"Census Tract 8009, Cook County, Illinois",2100.0,17,31,800900,4399.0,2015-2019
"Census Tract 8223.01, Cook County, Illinois",1670.0,17,31,822301,3539.0,2015-2019
"Census Tract 8226.02, Cook County, Illinois",3625.0,17,31,822602,7086.0,2015-2019
"Census Tract 8401, Cook County, Illinois",1838.0,17,31,840100,3508.0,2015-2019
"Census Tract 8402, Cook County, Illinois",1258.0,17,31,840200,2419.0,2015-2019
"Census Tract 8403, Cook County, Illinois",1857.0,17,31,840300,3511.0,2015-2019
"Census Tract 8404, Cook County, Illinois",1561.0,17,31,840400,3106.0,2015-2019
"Census Tract 8407, Cook County, Illinois",1663.0,17,31,840700,3592.0,2015-2019
"Census Tract 8408, Cook County, Illinois",1536.0,17,31,840800,3151.0,2015-2019
"Census Tract 8410, Cook County, Illinois",576.0,17,31,841000,1043.0,2015-2019
"Census Tract 8411, Cook County, Illinois",3578.0,17,31,841100,7142.0,2015-2019
"Census Tract 8412, Cook County, Illinois",2400.0,17,31,841200,4586.0,2015-2019
"Census Tract 8413, Cook County, Illinois",1896.0,17,31,841300,4122.0,2015-2019
"Census Tract 8414, Cook County, Illinois",395.0,17,31,841400,897.0,2015-2019
"Census Tract 8415, Cook County, Illinois",1586.0,17,31,841500,2689.0,2015-2019
"Census Tract 8416, Cook County, Illinois",301.0,17,31,841600,579.0,2015-2019
"Census Tract 8417, Cook County, Illinois",907.0,17,31,841700,1651.0,2015-2019
"Census Tract 8418, Cook County, Illinois",1269.0,17,31,841800,2428.0,2015-2019
"Census Tract 8419, Cook County, Illinois",3493.0,17,31,841900,6539.0,2015-2019
"Census Tract 8420, Cook County, Illinois",1410.0,17,31,842000,3164.0,2015-2019
"Census Tract 8421, Cook County, Illinois",4364.0,17,31,842100,7865.0,2015-2019
"Census Tract 8422, Cook County, Illinois",1738.0,17,31,842200,3362.0,2015-2019
"Census Tract 8423, Cook County, Illinois",1273.0,17,31,842300,3199.0,2015-2019
"Census Tract 8424, Cook County, Illinois",1712.0,17,31,842400,3082.0,2015-2019
"Census Tract 8425, Cook County, Illinois",1246.0,17,31,842500,2052.0,2015-2019
"Census Tract 8426, Cook County, Illinois",2090.0,17,31,842600,4313.0,2015-2019
"Census Tract 8428, Cook County, Illinois",3530.0,17,31,842800,7068.0,2015-2019
"Census Tract 8429, Cook County, Illinois",1399.0,17,31,842900,2556.0,2015-2019
"Census Tract 8430, Cook County, Illinois",1327.0,17,31,843000,2457.0,2015-2019
"Census Tract 8431, Cook County, Illinois",759.0,17,31,843100,1575.0,2015-2019
"Census Tract 8432, Cook County, Illinois",1129.0,17,31,843200,2375.0,2015-2019
"Census Tract 8433, Cook County, Illinois",893.0,17,31,843300,1877.0,2015-2019
"Census Tract 8434, Cook County, Illinois",569.0,17,31,843400,1310.0,2015-2019
"Census Tract 8435, Cook County, Illinois",990.0,17,31,843500,10169.0,2015-2019
"Census Tract 8436, Cook County, Illinois",1839.0,17,31,843600,2898.0,2015-2019
"Census Tract 8437, Cook County, Illinois",1252.0,17,31,843700,2527.0,2015-2019
"Census Tract 8101, Cook County, Illinois",2266.0,17,31,810100,4349.0,2015-2019
"Census Tract 8103.01, Cook County, Illinois",2268.0,17,31,810301,4429.0,2015-2019
"Census Tract 8114.01, Cook County, Illinois",2082.0,17,31,811401,4490.0,2015-2019
"Census Tract 8200, Cook County, Illinois",1056.0,17,31,820000,2215.0,2015-2019
"Census Tract 4111, Cook County, Illinois",1206.0,17,31,411100,2330.0,2015-2019
"Census Tract 4202, Cook County, Illinois",900.0,17,31,420200,1713.0,2015-2019
"Census Tract 8277, Cook County, Illinois",1567.0,17,31,827700,2844.0,2015-2019
"Census Tract 8279.02, Cook County, Illinois",2472.0,17,31,827902,4381.0,2015-2019
"Census Tract 8281, Cook County, Illinois",3042.0,17,31,828100,5292.0,2015-2019
"Census Tract 8286.02, Cook County, Illinois",2302.0,17,31,828602,4546.0,2015-2019
"Census Tract 8247.01, Cook County, Illinois",2160.0,17,31,824701,4122.0,2015-2019
"Census Tract 8252, Cook County, Illinois",1014.0,17,31,825200,2200.0,2015-2019
"Census Tract 8258.01, Cook County, Illinois",2057.0,17,31,825801,3377.0,2015-2019
"Census Tract 1302, Cook County, Illinois",848.0,17,31,130200,1571.0,2015-2019
"Census Tract 8030.05, Cook County, Illinois",1256.0,17,31,803005,2475.0,2015-2019
"Census Tract 8033, Cook County, Illinois",2781.0,17,31,803300,5633.0,2015-2019
"Census Tract 8036.05, Cook County, Illinois",3657.0,17,31,803605,7266.0,2015-2019
"Census Tract 2718, Cook County, Illinois",420.0,17,31,271800,730.0,2015-2019
"Census Tract 2808, Cook County, Illinois",401.0,17,31,280800,786.0,2015-2019
"Census Tract 2809, Cook County, Illinois",478.0,17,31,280900,890.0,2015-2019
"Census Tract 2819, Cook County, Illinois",3096.0,17,31,281900,6221.0,2015-2019
"Census Tract 2912, Cook County, Illinois",1488.0,17,31,291200,2124.0,2015-2019
"Census Tract 8039.02, Cook County, Illinois",1589.0,17,31,803902,3374.0,2015-2019
"Census Tract 8041.04, Cook County, Illinois",2261.0,17,31,804104,4790.0,2015-2019
"Census Tract 8041.05, Cook County, Illinois",1950.0,17,31,804105,3875.0,2015-2019
"Census Tract 8042.02, Cook County, Illinois",3752.0,17,31,804202,7278.0,2015-2019
"Census Tract 8048.05, Cook County, Illinois",3314.0,17,31,804805,6481.0,2015-2019
"Census Tract 408, Cook County, Illinois",861.0,17,31,40800,1691.0,2015-2019
"Census Tract 2229, Cook County, Illinois",487.0,17,31,222900,1005.0,2015-2019
"Census Tract 302, Cook County, Illinois",2741.0,17,31,30200,5702.0,2015-2019
"Census Tract 611, Cook County, Illinois",558.0,17,31,61100,1368.0,2015-2019
"Census Tract 2832, Cook County, Illinois",937.0,17,31,283200,1622.0,2015-2019
"Census Tract 5103, Cook County, Illinois",2975.0,17,31,510300,4817.0,2015-2019
"Census Tract 5203, Cook County, Illinois",2713.0,17,31,520300,5902.0,2015-2019
"Census Tract 8148, Cook County, Illinois",3008.0,17,31,814800,5921.0,2015-2019
"Census Tract 8149, Cook County, Illinois",3268.0,17,31,814900,6502.0,2015-2019
"Census Tract 8153, Cook County, Illinois",1689.0,17,31,815300,3335.0,2015-2019
"Census Tract 8156, Cook County, Illinois",2491.0,17,31,815600,4979.0,2015-2019
"Census Tract 8183, Cook County, Illinois",3181.0,17,31,818300,6014.0,2015-2019
"Census Tract 8192, Cook County, Illinois",3057.0,17,31,819200,6391.0,2015-2019
"Census Tract 5703, Cook County, Illinois",2864.0,17,31,570300,5916.0,2015-2019
"Census Tract 6115, Cook County, Illinois",1535.0,17,31,611500,3210.0,2015-2019
"Census Tract 6117, Cook County, Illinois",900.0,17,31,611700,2012.0,2015-2019
"Census Tract 6202, Cook County, Illinois",1000.0,17,31,620200,2138.0,2015-2019
"Census Tract 6309, Cook County, Illinois",2649.0,17,31,630900,5167.0,2015-2019
"Census Tract 6502, Cook County, Illinois",3180.0,17,31,650200,7098.0,2015-2019
"Census Tract 6607, Cook County, Illinois",853.0,17,31,660700,1477.0,2015-2019
"Census Tract 6609, Cook County, Illinois",2731.0,17,31,660900,4593.0,2015-2019
"Census Tract 6805, Cook County, Illinois",564.0,17,31,680500,1235.0,2015-2019
"Census Tract 6806, Cook County, Illinois",574.0,17,31,680600,1171.0,2015-2019
"Census Tract 7103, Cook County, Illinois",839.0,17,31,710300,1544.0,2015-2019
"Census Tract 7205, Cook County, Illinois",1038.0,17,31,720500,1909.0,2015-2019
"Census Tract 7206, Cook County, Illinois",940.0,17,31,720600,1768.0,2015-2019
"Census Tract 7301, Cook County, Illinois",1675.0,17,31,730100,2703.0,2015-2019
"Census Tract 8012, Cook County, Illinois",1847.0,17,31,801200,3578.0,2015-2019
"Census Tract 8014, Cook County, Illinois",1572.0,17,31,801400,3138.0,2015-2019
"Census Tract 8017.02, Cook County, Illinois",2502.0,17,31,801702,4602.0,2015-2019
"Census Tract 8022, Cook County, Illinois",2246.0,17,31,802200,4769.0,2015-2019
"Census Tract 8026.05, Cook County, Illinois",3331.0,17,31,802605,6916.0,2015-2019
"Census Tract 8034, Cook County, Illinois",3146.0,17,31,803400,6364.0,2015-2019
"Census Tract 8036.03, Cook County, Illinois",3529.0,17,31,803603,6924.0,2015-2019
"Census Tract 8036.10, Cook County, Illinois",3799.0,17,31,803610,7195.0,2015-2019
"Census Tract 8042.01, Cook County, Illinois",4651.0,17,31,804201,8743.0,2015-2019
"Census Tract 8010, Cook County, Illinois",2751.0,17,31,801000,5159.0,2015-2019
"Census Tract 7108, Cook County, Illinois",2614.0,17,31,710800,4694.0,2015-2019
"Census Tract 7304, Cook County, Illinois",1948.0,17,31,730400,4141.0,2015-2019
"Census Tract 7505, Cook County, Illinois",3008.0,17,31,750500,5376.0,2015-2019
"Census Tract 8001, Cook County, Illinois",1202.0,17,31,800100,2304.0,2015-2019
"Census Tract 8013, Cook County, Illinois",2301.0,17,31,801300,4310.0,2015-2019
"Census Tract 8016.01, Cook County, Illinois",2330.0,17,31,801601,4449.0,2015-2019
"Census Tract 8016.06, Cook County, Illinois",3237.0,17,31,801606,6082.0,2015-2019
"Census Tract 8039.01, Cook County, Illinois",1795.0,17,31,803901,3687.0,2015-2019
"Census Tract 3005, Cook County, Illinois",1380.0,17,31,300500,2916.0,2015-2019
