NAME,white,black,native,asian,hawaii_pacific,other,two_or_more,state,county,tract,population,period
"Census Tract 2831, Cook County, Illinois",910.0,939.0,0.0,1090.0,0.0,53.0,202.0,17,31,283100,3194.0,2015-2019
"Census Tract 3007, Cook County, Illinois",2792.0,130.0,0.0,39.0,0.0,1880.0,0.0,17,31,300700,4841.0,2015-2019
"Census Tract 3008, Cook County, Illinois",2581.0,0.0,0.0,0.0,0.0,1379.0,0.0,17,31,300800,3960.0,2015-2019
"Census Tract 3406, Cook County, Illinois",10.0,957.0,0.0,0.0,0.0,0.0,14.0,17,31,340600,981.0,2015-2019
"Census Tract 3403, Cook County, Illinois",269.0,7.0,0.0,1528.0,0.0,64.0,7.0,17,31,340300,1875.0,2015-2019
"Census Tract 3510, Cook County, Illinois",242.0,2223.0,0.0,628.0,0.0,0.0,176.0,17,31,351000,3269.0,2015-2019
"Census Tract 8143, Cook County, Illinois",1709.0,81.0,119.0,17.0,0.0,3079.0,60.0,17,31,814300,5065.0,2015-2019
"Census Tract 8159, Cook County, Illinois",2535.0,1515.0,64.0,363.0,0.0,169.0,284.0,17,31,815900,4930.0,2015-2019
"Census Tract 8087.02, Cook County, Illinois",3441.0,398.0,0.0,1099.0,0.0,73.0,214.0,17,31,808702,5225.0,2015-2019
"Census Tract 6606, Cook County, Illinois",1618.0,2580.0,0.0,0.0,0.0,1323.0,105.0,17,31,660600,5626.0,2015-2019
"Census Tract 6701, Cook County, Illinois",99.0,746.0,0.0,0.0,0.0,156.0,0.0,17,31,670100,1001.0,2015-2019
"Census Tract 6708, Cook County, Illinois",31.0,984.0,0.0,0.0,0.0,0.0,0.0,17,31,670800,1015.0,2015-2019
"Census Tract 6711, Cook County, Illinois",11.0,725.0,0.0,0.0,0.0,0.0,18.0,17,31,671100,754.0,2015-2019
"Census Tract 6712, Cook County, Illinois",27.0,992.0,0.0,0.0,0.0,0.0,0.0,17,31,671200,1019.0,2015-2019
"Census Tract 6714, Cook County, Illinois",56.0,1057.0,0.0,0.0,0.0,34.0,0.0,17,31,671400,1147.0,2015-2019
"Census Tract 4909.01, Cook County, Illinois",2.0,3253.0,0.0,0.0,0.0,0.0,9.0,17,31,490901,3264.0,2015-2019
"Census Tract 4909.02, Cook County, Illinois",7.0,4127.0,0.0,29.0,0.0,23.0,18.0,17,31,490902,4204.0,2015-2019
"Census Tract 5305.02, Cook County, Illinois",0.0,1448.0,0.0,0.0,0.0,8.0,0.0,17,31,530502,1456.0,2015-2019
"Census Tract 2225, Cook County, Illinois",1340.0,73.0,57.0,9.0,0.0,142.0,71.0,17,31,222500,1692.0,2015-2019
"Census Tract 2228, Cook County, Illinois",810.0,59.0,0.0,0.0,0.0,101.0,42.0,17,31,222800,1012.0,2015-2019
"Census Tract 8072, Cook County, Illinois",2854.0,828.0,8.0,1359.0,0.0,73.0,191.0,17,31,807200,5313.0,2015-2019
"Census Tract 8075, Cook County, Illinois",1938.0,73.0,0.0,1187.0,0.0,35.0,125.0,17,31,807500,3358.0,2015-2019
"Census Tract 7502, Cook County, Illinois",1222.0,1529.0,11.0,0.0,0.0,11.0,130.0,17,31,750200,2903.0,2015-2019
"Census Tract 8043.08, Cook County, Illinois",3603.0,463.0,0.0,1534.0,0.0,1194.0,218.0,17,31,804308,7012.0,2015-2019
"Census Tract 8043.09, Cook County, Illinois",1775.0,250.0,56.0,244.0,0.0,545.0,216.0,17,31,804309,3086.0,2015-2019
"Census Tract 8043.10, Cook County, Illinois",6488.0,51.0,7.0,1860.0,0.0,373.0,139.0,17,31,804310,8918.0,2015-2019
"Census Tract 301.02, Cook County, Illinois",1590.0,527.0,26.0,397.0,0.0,219.0,82.0,17,31,30102,2841.0,2015-2019
"Census Tract 7608.02, Cook County, Illinois",2406.0,15.0,0.0,10.0,0.0,113.0,9.0,17,31,760802,2553.0,2015-2019
"Census Tract 7608.03, Cook County, Illinois",5063.0,136.0,0.0,409.0,0.0,35.0,145.0,17,31,760803,5788.0,2015-2019
"Census Tract 7702.01, Cook County, Illinois",4774.0,198.0,0.0,698.0,0.0,92.0,313.0,17,31,770201,6075.0,2015-2019
"Census Tract 7702.02, Cook County, Illinois",4383.0,1.0,15.0,109.0,0.0,213.0,28.0,17,31,770202,4749.0,2015-2019
"Census Tract 7706.01, Cook County, Illinois",2247.0,53.0,0.0,856.0,0.0,34.0,44.0,17,31,770601,3234.0,2015-2019
"Census Tract 7706.02, Cook County, Illinois",4101.0,129.0,0.0,493.0,12.0,361.0,102.0,17,31,770602,5198.0,2015-2019
"Census Tract 7709.01, Cook County, Illinois",4423.0,39.0,0.0,420.0,0.0,36.0,30.0,17,31,770901,4948.0,2015-2019
"Census Tract 7709.02, Cook County, Illinois",2995.0,9.0,0.0,187.0,13.0,50.0,55.0,17,31,770902,3309.0,2015-2019
"Census Tract 8020.03, Cook County, Illinois",1839.0,40.0,0.0,490.0,0.0,112.0,100.0,17,31,802003,2581.0,2015-2019
"Census Tract 8020.04, Cook County, Illinois",3303.0,237.0,0.0,1365.0,0.0,89.0,35.0,17,31,802004,5029.0,2015-2019
"Census Tract 8237.02, Cook County, Illinois",4722.0,824.0,0.0,248.0,0.0,65.0,289.0,17,31,823702,6148.0,2015-2019
"Census Tract 8250, Cook County, Illinois",3347.0,391.0,0.0,438.0,0.0,448.0,168.0,17,31,825000,4792.0,2015-2019
"Census Tract 8262.01, Cook County, Illinois",504.0,2757.0,0.0,0.0,0.0,9.0,0.0,17,31,826201,3270.0,2015-2019
"Census Tract 8263.01, Cook County, Illinois",385.0,3325.0,0.0,24.0,0.0,107.0,23.0,17,31,826301,3864.0,2015-2019
"Census Tract 6715, Cook County, Illinois",81.0,1867.0,0.0,0.0,0.0,245.0,88.0,17,31,671500,2281.0,2015-2019
"Census Tract 6716, Cook County, Illinois",101.0,1521.0,0.0,17.0,0.0,0.0,4.0,17,31,671600,1643.0,2015-2019
"Census Tract 6720, Cook County, Illinois",35.0,3396.0,0.0,0.0,0.0,29.0,73.0,17,31,672000,3533.0,2015-2019
"Census Tract 8024.03, Cook County, Illinois",1169.0,14.0,0.0,103.0,0.0,24.0,30.0,17,31,802403,1340.0,2015-2019
"Census Tract 8024.04, Cook County, Illinois",4192.0,117.0,76.0,1052.0,49.0,1960.0,17.0,17,31,802404,7463.0,2015-2019
"Census Tract 8025.05, Cook County, Illinois",3082.0,246.0,0.0,929.0,0.0,2167.0,155.0,17,31,802505,6579.0,2015-2019
"Census Tract 8025.06, Cook County, Illinois",1333.0,38.0,28.0,341.0,0.0,609.0,127.0,17,31,802506,2476.0,2015-2019
"Census Tract 8026.07, Cook County, Illinois",1138.0,29.0,0.0,75.0,0.0,0.0,11.0,17,31,802607,1253.0,2015-2019
"Census Tract 8026.08, Cook County, Illinois",5625.0,154.0,0.0,458.0,34.0,57.0,55.0,17,31,802608,6383.0,2015-2019
"Census Tract 8026.09, Cook County, Illinois",3183.0,109.0,0.0,910.0,0.0,1990.0,107.0,17,31,802609,6299.0,2015-2019
"Census Tract 8026.10, Cook County, Illinois",1379.0,5.0,0.0,215.0,0.0,17.0,39.0,17,31,802610,1655.0,2015-2019
"Census Tract 8030.12, Cook County, Illinois",1604.0,44.0,38.0,169.0,8.0,123.0,64.0,17,31,803012,2050.0,2015-2019
"Census Tract 8030.13, Cook County, Illinois",4421.0,29.0,0.0,148.0,23.0,342.0,460.0,17,31,803013,5423.0,2015-2019
"Census Tract 8030.14, Cook County, Illinois",2752.0,54.0,0.0,333.0,0.0,289.0,132.0,17,31,803014,3560.0,2015-2019
"Census Tract 8030.15, Cook County, Illinois",3680.0,315.0,8.0,352.0,12.0,9.0,26.0,17,31,803015,4402.0,2015-2019
"Census Tract 8030.16, Cook County, Illinois",1087.0,6.0,14.0,1436.0,0.0,49.0,24.0,17,31,803016,2616.0,2015-2019
"Census Tract 8030.17, Cook County, Illinois",4333.0,21.0,0.0,811.0,0.0,635.0,251.0,17,31,803017,6051.0,2015-2019
"Census Tract 8036.11, Cook County, Illinois",2811.0,347.0,0.0,448.0,0.0,1814.0,364.0,17,31,803611,5784.0,2015-2019
"Census Tract 8036.12, Cook County, Illinois",2115.0,123.0,16.0,410.0,0.0,783.0,70.0,17,31,803612,3517.0,2015-2019
"Census Tract 8037.01, Cook County, Illinois",2221.0,16.0,0.0,295.0,0.0,185.0,49.0,17,31,803701,2766.0,2015-2019
"Census Tract 8382, Cook County, Illinois",1160.0,434.0,0.0,300.0,2.0,68.0,94.0,17,31,838200,2058.0,2015-2019
"Census Tract 8383, Cook County, Illinois",815.0,490.0,0.0,300.0,8.0,13.0,84.0,17,31,838300,1710.0,2015-2019
"Census Tract 8386, Cook County, Illinois",46.0,1538.0,0.0,0.0,0.0,54.0,90.0,17,31,838600,1728.0,2015-2019
"Census Tract 8380, Cook County, Illinois",523.0,1733.0,0.0,35.0,52.0,108.0,138.0,17,31,838000,2589.0,2015-2019
"Census Tract 2307, Cook County, Illinois",2422.0,362.0,11.0,0.0,0.0,3251.0,206.0,17,31,230700,6252.0,2015-2019
"Census Tract 2402, Cook County, Illinois",1416.0,23.0,5.0,93.0,0.0,26.0,70.0,17,31,240200,1633.0,2015-2019
"Census Tract 2414, Cook County, Illinois",4630.0,390.0,0.0,271.0,0.0,95.0,94.0,17,31,241400,5480.0,2015-2019
"Census Tract 2424, Cook County, Illinois",2463.0,41.0,8.0,39.0,16.0,78.0,84.0,17,31,242400,2729.0,2015-2019
"Census Tract 2425, Cook County, Illinois",2667.0,274.0,0.0,82.0,0.0,329.0,125.0,17,31,242500,3477.0,2015-2019
"Census Tract 2426, Cook County, Illinois",4160.0,582.0,0.0,65.0,0.0,306.0,180.0,17,31,242600,5293.0,2015-2019
"Census Tract 2427, Cook County, Illinois",1053.0,431.0,0.0,68.0,0.0,78.0,52.0,17,31,242700,1682.0,2015-2019
"Census Tract 2431, Cook County, Illinois",1946.0,47.0,0.0,158.0,0.0,64.0,59.0,17,31,243100,2274.0,2015-2019
"Census Tract 2433, Cook County, Illinois",2032.0,99.0,0.0,142.0,0.0,128.0,56.0,17,31,243300,2457.0,2015-2019
"Census Tract 2503, Cook County, Illinois",730.0,3278.0,0.0,33.0,0.0,1015.0,66.0,17,31,250300,5122.0,2015-2019
"Census Tract 2515, Cook County, Illinois",291.0,3857.0,0.0,0.0,0.0,143.0,51.0,17,31,251500,4342.0,2015-2019
"Census Tract 2519, Cook County, Illinois",139.0,4295.0,0.0,0.0,0.0,194.0,25.0,17,31,251900,4653.0,2015-2019
"Census Tract 8211.01, Cook County, Illinois",3577.0,60.0,0.0,91.0,0.0,839.0,168.0,17,31,821101,4735.0,2015-2019
"Census Tract 8202.02, Cook County, Illinois",2737.0,112.0,0.0,21.0,0.0,248.0,19.0,17,31,820202,3137.0,2015-2019
"Census Tract 8203, Cook County, Illinois",3756.0,81.0,0.0,317.0,0.0,1463.0,0.0,17,31,820300,5617.0,2015-2019
"Census Tract 8211.02, Cook County, Illinois",3558.0,84.0,0.0,70.0,0.0,547.0,135.0,17,31,821102,4394.0,2015-2019
"Census Tract 8213, Cook County, Illinois",2517.0,1912.0,54.0,1.0,0.0,964.0,22.0,17,31,821300,5470.0,2015-2019
"Census Tract 2605, Cook County, Illinois",13.0,1511.0,14.0,0.0,0.0,0.0,0.0,17,31,260500,1538.0,2015-2019
"Census Tract 8051.07, Cook County, Illinois",3268.0,629.0,0.0,1158.0,0.0,960.0,231.0,17,31,805107,6246.0,2015-2019
"Census Tract 6903, Cook County, Illinois",96.0,2316.0,5.0,0.0,0.0,5.0,21.0,17,31,690300,2443.0,2015-2019
"Census Tract 6915, Cook County, Illinois",46.0,1899.0,0.0,0.0,0.0,17.0,6.0,17,31,691500,1968.0,2015-2019
"Census Tract 7101, Cook County, Illinois",35.0,1204.0,0.0,0.0,0.0,6.0,5.0,17,31,710100,1250.0,2015-2019
"Census Tract 7201, Cook County, Illinois",2078.0,1121.0,0.0,33.0,0.0,54.0,95.0,17,31,720100,3381.0,2015-2019
"Census Tract 7202, Cook County, Illinois",1510.0,2029.0,0.0,35.0,13.0,80.0,124.0,17,31,720200,3791.0,2015-2019
"Census Tract 7204, Cook County, Illinois",1757.0,121.0,0.0,3.0,0.0,42.0,12.0,17,31,720400,1935.0,2015-2019
"Census Tract 7207, Cook County, Illinois",1075.0,1849.0,26.0,49.0,0.0,8.0,71.0,17,31,720700,3078.0,2015-2019
"Census Tract 1404, Cook County, Illinois",4042.0,26.0,0.0,746.0,0.0,872.0,292.0,17,31,140400,5978.0,2015-2019
"Census Tract 1408, Cook County, Illinois",3898.0,224.0,0.0,783.0,0.0,1351.0,117.0,17,31,140800,6373.0,2015-2019
"Census Tract 1502, Cook County, Illinois",5598.0,41.0,67.0,571.0,0.0,981.0,495.0,17,31,150200,7753.0,2015-2019
"Census Tract 1607, Cook County, Illinois",4156.0,260.0,0.0,500.0,0.0,685.0,210.0,17,31,160700,5811.0,2015-2019
"Census Tract 1610, Cook County, Illinois",1723.0,42.0,0.0,123.0,0.0,198.0,85.0,17,31,161000,2171.0,2015-2019
"Census Tract 1703, Cook County, Illinois",4436.0,21.0,0.0,331.0,0.0,458.0,92.0,17,31,170300,5338.0,2015-2019
"Census Tract 1705, Cook County, Illinois",4804.0,0.0,0.0,344.0,0.0,335.0,36.0,17,31,170500,5519.0,2015-2019
"Census Tract 1710, Cook County, Illinois",5474.0,374.0,34.0,338.0,10.0,375.0,272.0,17,31,171000,6877.0,2015-2019
"Census Tract 8126, Cook County, Illinois",1963.0,939.0,0.0,185.0,0.0,84.0,120.0,17,31,812600,3291.0,2015-2019
"Census Tract 8130, Cook County, Illinois",2826.0,900.0,0.0,78.0,0.0,144.0,103.0,17,31,813000,4051.0,2015-2019
"Census Tract 8142, Cook County, Illinois",2497.0,225.0,29.0,8.0,0.0,4230.0,43.0,17,31,814200,7032.0,2015-2019
"Census Tract 8117.01, Cook County, Illinois",2322.0,64.0,0.0,186.0,0.0,1211.0,87.0,17,31,811701,3870.0,2015-2019
"Census Tract 8162, Cook County, Illinois",2492.0,604.0,0.0,152.0,0.0,866.0,105.0,17,31,816200,4219.0,2015-2019
"Census Tract 8139, Cook County, Illinois",2426.0,279.0,8.0,70.0,0.0,3703.0,7.0,17,31,813900,6493.0,2015-2019
"Census Tract 8146, Cook County, Illinois",3350.0,479.0,0.0,86.0,0.0,1603.0,204.0,17,31,814600,5722.0,2015-2019
"Census Tract 8152, Cook County, Illinois",3243.0,238.0,55.0,99.0,0.0,2932.0,151.0,17,31,815200,6718.0,2015-2019
"Census Tract 5501, Cook County, Illinois",5609.0,272.0,0.0,0.0,0.0,395.0,189.0,17,31,550100,6465.0,2015-2019
"Census Tract 5602, Cook County, Illinois",301.0,1178.0,0.0,0.0,0.0,139.0,26.0,17,31,560200,1644.0,2015-2019
"Census Tract 5604, Cook County, Illinois",992.0,54.0,18.0,93.0,0.0,650.0,0.0,17,31,560400,1807.0,2015-2019
"Census Tract 1508, Cook County, Illinois",3001.0,90.0,102.0,87.0,0.0,1359.0,175.0,17,31,150800,4814.0,2015-2019
"Census Tract 1511, Cook County, Illinois",3357.0,68.0,0.0,359.0,0.0,1436.0,115.0,17,31,151100,5335.0,2015-2019
"Census Tract 1601, Cook County, Illinois",1641.0,8.0,13.0,437.0,0.0,190.0,248.0,17,31,160100,2537.0,2015-2019
"Census Tract 1604, Cook County, Illinois",3384.0,211.0,0.0,310.0,0.0,569.0,260.0,17,31,160400,4734.0,2015-2019
"Census Tract 1711, Cook County, Illinois",3110.0,34.0,0.0,253.0,0.0,588.0,28.0,17,31,171100,4013.0,2015-2019
"Census Tract 1903, Cook County, Illinois",4163.0,100.0,9.0,96.0,0.0,940.0,210.0,17,31,190300,5518.0,2015-2019
"Census Tract 8036.08, Cook County, Illinois",4884.0,343.0,0.0,741.0,0.0,692.0,481.0,17,31,803608,7141.0,2015-2019
"Census Tract 8040, Cook County, Illinois",3885.0,60.0,0.0,197.0,0.0,318.0,85.0,17,31,804000,4545.0,2015-2019
"Census Tract 8043.06, Cook County, Illinois",3700.0,77.0,63.0,309.0,0.0,1488.0,134.0,17,31,804306,5771.0,2015-2019
"Census Tract 8046.03, Cook County, Illinois",3127.0,128.0,0.0,1695.0,0.0,992.0,195.0,17,31,804603,6137.0,2015-2019
"Census Tract 8047.12, Cook County, Illinois",3225.0,486.0,0.0,1063.0,0.0,270.0,181.0,17,31,804712,5225.0,2015-2019
"Census Tract 8048.06, Cook County, Illinois",2548.0,203.0,0.0,269.0,0.0,675.0,235.0,17,31,804806,3930.0,2015-2019
"Census Tract 8048.07, Cook County, Illinois",3975.0,106.0,0.0,652.0,0.0,508.0,156.0,17,31,804807,5397.0,2015-2019
"Census Tract 8048.09, Cook County, Illinois",3366.0,201.0,0.0,516.0,0.0,20.0,62.0,17,31,804809,4165.0,2015-2019
"Census Tract 8198.01, Cook County, Illinois",5301.0,87.0,9.0,45.0,0.0,8.0,93.0,17,31,819801,5543.0,2015-2019
"Census Tract 8205.02, Cook County, Illinois",4158.0,250.0,0.0,261.0,0.0,365.0,248.0,17,31,820502,5282.0,2015-2019
"Census Tract 8209.01, Cook County, Illinois",4794.0,169.0,273.0,89.0,0.0,98.0,29.0,17,31,820901,5452.0,2015-2019
"Census Tract 8220, Cook County, Illinois",3978.0,47.0,8.0,37.0,0.0,84.0,118.0,17,31,822000,4272.0,2015-2019
"Census Tract 8226.01, Cook County, Illinois",4399.0,42.0,0.0,53.0,0.0,211.0,26.0,17,31,822601,4731.0,2015-2019
"Census Tract 8227.02, Cook County, Illinois",3090.0,365.0,0.0,51.0,0.0,133.0,35.0,17,31,822702,3674.0,2015-2019
"Census Tract 8244, Cook County, Illinois",1263.0,642.0,0.0,23.0,12.0,28.0,0.0,17,31,824400,1968.0,2015-2019
"Census Tract 8246.02, Cook County, Illinois",5331.0,464.0,0.0,352.0,0.0,179.0,164.0,17,31,824602,6490.0,2015-2019
"Census Tract 8258.02, Cook County, Illinois",653.0,5697.0,172.0,0.0,0.0,0.0,0.0,17,31,825802,6522.0,2015-2019
"Census Tract 8276, Cook County, Illinois",27.0,3374.0,59.0,0.0,0.0,19.0,0.0,17,31,827600,3479.0,2015-2019
"Census Tract 8278.05, Cook County, Illinois",483.0,2435.0,0.0,0.0,0.0,0.0,16.0,17,31,827805,2934.0,2015-2019
"Census Tract 8282.01, Cook County, Illinois",1718.0,2163.0,0.0,0.0,0.0,104.0,182.0,17,31,828201,4167.0,2015-2019
"Census Tract 8096, Cook County, Illinois",1681.0,1106.0,0.0,91.0,0.0,119.0,113.0,17,31,809600,3110.0,2015-2019
"Census Tract 8104, Cook County, Illinois",5170.0,50.0,0.0,137.0,0.0,13.0,111.0,17,31,810400,5481.0,2015-2019
"Census Tract 8043.11, Cook County, Illinois",4677.0,356.0,0.0,2236.0,0.0,817.0,125.0,17,31,804311,8211.0,2015-2019
"Census Tract 8044.03, Cook County, Illinois",4653.0,284.0,144.0,721.0,16.0,700.0,178.0,17,31,804403,6696.0,2015-2019
"Census Tract 8044.04, Cook County, Illinois",3735.0,153.0,0.0,330.0,0.0,1458.0,158.0,17,31,804404,5834.0,2015-2019
"Census Tract 8044.05, Cook County, Illinois",1179.0,560.0,61.0,441.0,0.0,1190.0,76.0,17,31,804405,3507.0,2015-2019
"Census Tract 8059.02, Cook County, Illinois",4936.0,68.0,0.0,894.0,0.0,45.0,196.0,17,31,805902,6139.0,2015-2019
"Census Tract 8061.02, Cook County, Illinois",3113.0,68.0,0.0,399.0,0.0,128.0,31.0,17,31,806102,3739.0,2015-2019
"Census Tract 8069, Cook County, Illinois",2649.0,343.0,0.0,1607.0,0.0,0.0,457.0,17,31,806900,5056.0,2015-2019
"Census Tract 8084, Cook County, Illinois",2650.0,134.0,0.0,1219.0,0.0,124.0,162.0,17,31,808400,4289.0,2015-2019
"Census Tract 8272, Cook County, Illinois",1179.0,2767.0,0.0,0.0,0.0,212.0,11.0,17,31,827200,4169.0,2015-2019
"Census Tract 8278.02, Cook County, Illinois",438.0,3073.0,0.0,0.0,0.0,85.0,30.0,17,31,827802,3626.0,2015-2019
"Census Tract 8285.04, Cook County, Illinois",1327.0,4505.0,15.0,17.0,0.0,77.0,402.0,17,31,828504,6343.0,2015-2019
"Census Tract 8288.01, Cook County, Illinois",2601.0,2556.0,0.0,142.0,0.0,47.0,264.0,17,31,828801,5610.0,2015-2019
"Census Tract 8292, Cook County, Illinois",2231.0,1416.0,0.0,9.0,0.0,1697.0,188.0,17,31,829200,5541.0,2015-2019
"Census Tract 8293.01, Cook County, Illinois",1853.0,1680.0,0.0,41.0,0.0,137.0,416.0,17,31,829301,4127.0,2015-2019
"Census Tract 3404, Cook County, Illinois",259.0,72.0,0.0,1573.0,0.0,45.0,0.0,17,31,340400,1949.0,2015-2019
"Census Tract 3602, Cook County, Illinois",89.0,1336.0,0.0,52.0,0.0,0.0,0.0,17,31,360200,1477.0,2015-2019
"Census Tract 1908, Cook County, Illinois",3478.0,162.0,10.0,58.0,0.0,3128.0,115.0,17,31,190800,6951.0,2015-2019
"Census Tract 1912, Cook County, Illinois",2048.0,133.0,22.0,28.0,15.0,1750.0,57.0,17,31,191200,4053.0,2015-2019
"Census Tract 2101, Cook County, Illinois",3136.0,143.0,0.0,264.0,37.0,368.0,154.0,17,31,210100,4102.0,2015-2019
"Census Tract 2204, Cook County, Illinois",2390.0,33.0,0.0,231.0,0.0,16.0,77.0,17,31,220400,2747.0,2015-2019
"Census Tract 2408, Cook County, Illinois",1034.0,88.0,0.0,55.0,0.0,120.0,73.0,17,31,240800,1370.0,2015-2019
"Census Tract 2430, Cook County, Illinois",1714.0,66.0,11.0,93.0,0.0,246.0,52.0,17,31,243000,2182.0,2015-2019
"Census Tract 2508, Cook County, Illinois",99.0,2355.0,0.0,0.0,0.0,160.0,7.0,17,31,250800,2621.0,2015-2019
