NAME,0-17,18-24,25-34,35-44,45-54,55-64,65-74,75+,state,county,tract,population,period
Census Tract 714; Cook County; Illinois,336.0,716.0,1158.0,565.0,527.0,847.0,382.0,232.0,17,31,71400,4763.0,2018-2022
Census Tract 715; Cook County; Illinois,571.0,258.0,2829.0,574.0,460.0,566.0,513.0,220.0,17,31,71500,5991.0,2018-2022
Census Tract 716; Cook County; Illinois,469.0,180.0,271.0,304.0,191.0,239.0,156.0,65.0,17,31,71600,1903.0,2018-2022
Census Tract 717; Cook County; Illinois,340.0,54.0,264.0,199.0,203.0,203.0,101.0,113.0,17,31,71700,1485.0,2018-2022
Census Tract 718; Cook County; Illinois,543.0,129.0,580.0,498.0,374.0,268.0,175.0,136.0,17,31,71800,2726.0,2018-2022
Census Tract 801; Cook County; Illinois,384.0,337.0,1555.0,226.0,613.0,1404.0,1125.0,954.0,17,31,80100,6607.0,2018-2022
Census Tract 802.01; Cook County; Illinois,99.0,139.0,777.0,313.0,520.0,330.0,532.0,526.0,17,31,80201,3236.0,2018-2022
Census Tract 802.02; Cook County; Illinois,109.0,347.0,1272.0,454.0,92.0,725.0,524.0,252.0,17,31,80202,3800.0,2018-2022
Census Tract 803; Cook County; Illinois,700.0,583.0,2615.0,830.0,474.0,237.0,287.0,78.0,17,31,80300,5836.0,2018-2022
Census Tract 804; Cook County; Illinois,1132.0,599.0,1166.0,884.0,360.0,365.0,305.0,75.0,17,31,80400,4888.0,2018-2022
Census Tract 810; Cook County; Illinois,360.0,1684.0,3027.0,502.0,616.0,668.0,697.0,560.0,17,31,81000,8150.0,2018-2022
Census Tract 811; Cook County; Illinois,144.0,739.0,1912.0,328.0,505.0,271.0,244.0,211.0,17,31,81100,4455.0,2018-2022
Census Tract 812.01; Cook County; Illinois,116.0,577.0,1403.0,267.0,323.0,582.0,447.0,694.0,17,31,81201,4428.0,2018-2022
Census Tract 812.02; Cook County; Illinois,283.0,45.0,471.0,281.0,274.0,558.0,953.0,525.0,17,31,81202,3437.0,2018-2022
Census Tract 813; Cook County; Illinois,244.0,539.0,1000.0,637.0,693.0,841.0,1183.0,825.0,17,31,81300,6014.0,2018-2022
Census Tract 814.01; Cook County; Illinois,83.0,311.0,502.0,115.0,118.0,332.0,344.0,325.0,17,31,81401,2171.0,2018-2022
Census Tract 814.02; Cook County; Illinois,565.0,707.0,1564.0,1168.0,390.0,662.0,354.0,480.0,17,31,81402,5942.0,2018-2022
Census Tract 814.03; Cook County; Illinois,265.0,1196.0,3934.0,1245.0,301.0,1216.0,698.0,108.0,17,31,81403,8987.0,2018-2022
Census Tract 815; Cook County; Illinois,84.0,490.0,1379.0,967.0,263.0,1050.0,471.0,128.0,17,31,81500,4906.0,2018-2022
Census Tract 816; Cook County; Illinois,93.0,336.0,1952.0,495.0,278.0,241.0,184.0,70.0,17,31,81600,3725.0,2018-2022
Census Tract 817; Cook County; Illinois,58.0,815.0,2612.0,663.0,372.0,348.0,197.0,112.0,17,31,81700,5217.0,2018-2022
Census Tract 818; Cook County; Illinois,592.0,1149.0,4626.0,2224.0,1679.0,972.0,775.0,74.0,17,31,81800,12213.0,2018-2022
Census Tract 819; Cook County; Illinois,60.0,76.0,360.0,174.0,86.0,200.0,58.0,36.0,17,31,81900,1111.0,2018-2022
Census Tract 901; Cook County; Illinois,700.0,209.0,495.0,394.0,520.0,606.0,255.0,284.0,17,31,90100,3526.0,2018-2022
Census Tract 902; Cook County; Illinois,1421.0,345.0,1090.0,831.0,1082.0,763.0,494.0,444.0,17,31,90200,6505.0,2018-2022
Census Tract 903; Cook County; Illinois,315.0,78.0,180.0,256.0,117.0,233.0,137.0,48.0,17,31,90300,1371.0,2018-2022
Census Tract 1001; Cook County; Illinois,1371.0,371.0,1030.0,1010.0,722.0,719.0,491.0,176.0,17,31,100100,5890.0,2018-2022
Census Tract 1002; Cook County; Illinois,1819.0,534.0,773.0,1229.0,897.0,951.0,618.0,696.0,17,31,100200,7564.0,2018-2022
Census Tract 1003; Cook County; Illinois,1297.0,292.0,444.0,977.0,828.0,417.0,817.0,1334.0,17,31,100300,6447.0,2018-2022
Census Tract 1004; Cook County; Illinois,871.0,138.0,206.0,389.0,593.0,519.0,416.0,172.0,17,31,100400,3325.0,2018-2022
Census Tract 1005; Cook County; Illinois,1278.0,147.0,592.0,871.0,536.0,993.0,863.0,453.0,17,31,100500,5814.0,2018-2022
Census Tract 1006; Cook County; Illinois,1073.0,359.0,480.0,885.0,575.0,770.0,323.0,341.0,17,31,100600,4914.0,2018-2022
Census Tract 1007; Cook County; Illinois,1133.0,350.0,679.0,717.0,647.0,724.0,570.0,523.0,17,31,100700,5372.0,2018-2022
Census Tract 1101; Cook County; Illinois,1295.0,330.0,906.0,1055.0,556.0,872.0,348.0,392.0,17,31,110100,5776.0,2018-2022
Census Tract 1102; Cook County; Illinois,434.0,181.0,472.0,274.0,520.0,440.0,154.0,325.0,17,31,110200,2821.0,2018-2022
Census Tract 1103; Cook County; Illinois,1259.0,367.0,642.0,642.0,745.0,761.0,471.0,363.0,17,31,110300,5304.0,2018-2022
Census Tract 1104; Cook County; Illinois,784.0,321.0,601.0,747.0,826.0,380.0,502.0,304.0,17,31,110400,4501.0,2018-2022
Census Tract 1105.01; Cook County; Illinois,839.0,293.0,971.0,779.0,604.0,839.0,491.0,272.0,17,31,110501,5097.0,2018-2022
Census Tract 1105.02; Cook County; Illinois,705.0,225.0,560.0,713.0,320.0,406.0,298.0,265.0,17,31,110502,3533.0,2018-2022
Census Tract 1201; Cook County; Illinois,961.0,226.0,420.0,604.0,436.0,866.0,579.0,290.0,17,31,120100,4400.0,2018-2022
Census Tract 1202; Cook County; Illinois,1108.0,242.0,291.0,630.0,756.0,509.0,497.0,518.0,17,31,120200,4573.0,2018-2022
Census Tract 1203; Cook County; Illinois,1821.0,235.0,676.0,1155.0,783.0,900.0,725.0,625.0,17,31,120300,7046.0,2018-2022
Census Tract 1204; Cook County; Illinois,942.0,260.0,500.0,740.0,661.0,354.0,183.0,189.0,17,31,120400,3836.0,2018-2022
Census Tract 1301; Cook County; Illinois,903.0,388.0,338.0,480.0,314.0,526.0,901.0,948.0,17,31,130100,4895.0,2018-2022
Census Tract 1302; Cook County; Illinois,259.0,92.0,146.0,121.0,213.0,325.0,179.0,157.0,17,31,130200,1545.0,2018-2022
Census Tract 1303; Cook County; Illinois,1042.0,441.0,681.0,687.0,825.0,738.0,389.0,160.0,17,31,130300,5040.0,2018-2022
Census Tract 1401; Cook County; Illinois,741.0,589.0,510.0,522.0,494.0,357.0,138.0,98.0,17,31,140100,3520.0,2018-2022
Census Tract 1402; Cook County; Illinois,1329.0,1313.0,1155.0,893.0,755.0,540.0,321.0,242.0,17,31,140200,6603.0,2018-2022
Census Tract 1403.01; Cook County; Illinois,563.0,315.0,448.0,601.0,385.0,329.0,152.0,71.0,17,31,140301,2908.0,2018-2022
Census Tract 1403.02; Cook County; Illinois,503.0,108.0,816.0,481.0,307.0,469.0,284.0,302.0,17,31,140302,3311.0,2018-2022
Census Tract 1404; Cook County; Illinois,1194.0,465.0,593.0,693.0,931.0,830.0,968.0,215.0,17,31,140400,5911.0,2018-2022
Census Tract 1405; Cook County; Illinois,578.0,151.0,612.0,450.0,332.0,590.0,423.0,35.0,17,31,140500,3171.0,2018-2022
Census Tract 1406.01; Cook County; Illinois,591.0,234.0,374.0,348.0,399.0,412.0,237.0,123.0,17,31,140601,2762.0,2018-2022
Census Tract 1406.02; Cook County; Illinois,1191.0,359.0,1120.0,734.0,582.0,394.0,229.0,69.0,17,31,140602,4703.0,2018-2022
Census Tract 1407.01; Cook County; Illinois,445.0,358.0,536.0,591.0,412.0,364.0,237.0,36.0,17,31,140701,2990.0,2018-2022
Census Tract 1407.02; Cook County; Illinois,1057.0,799.0,971.0,762.0,955.0,483.0,314.0,184.0,17,31,140702,5572.0,2018-2022
Census Tract 1408; Cook County; Illinois,1111.0,654.0,1462.0,1174.0,539.0,616.0,420.0,227.0,17,31,140800,6212.0,2018-2022
Census Tract 1502; Cook County; Illinois,1291.0,548.0,964.0,1548.0,1047.0,812.0,597.0,431.0,17,31,150200,7263.0,2018-2022
Census Tract 1503; Cook County; Illinois,1280.0,730.0,996.0,1309.0,1020.0,900.0,651.0,263.0,17,31,150300,7272.0,2018-2022
Census Tract 1504.01; Cook County; Illinois,1079.0,419.0,513.0,741.0,800.0,566.0,733.0,265.0,17,31,150401,5146.0,2018-2022
Census Tract 1504.02; Cook County; Illinois,932.0,250.0,679.0,469.0,568.0,439.0,342.0,200.0,17,31,150402,3945.0,2018-2022
Census Tract 1505.01; Cook County; Illinois,506.0,432.0,442.0,542.0,421.0,668.0,565.0,229.0,17,31,150501,3854.0,2018-2022
Census Tract 1505.02; Cook County; Illinois,723.0,319.0,468.0,528.0,555.0,550.0,395.0,340.0,17,31,150502,3953.0,2018-2022
Census Tract 1506; Cook County; Illinois,796.0,408.0,450.0,797.0,489.0,662.0,266.0,241.0,17,31,150600,4223.0,2018-2022
Census Tract 1507; Cook County; Illinois,1163.0,259.0,649.0,667.0,483.0,643.0,302.0,255.0,17,31,150700,4453.0,2018-2022
Census Tract 1508; Cook County; Illinois,656.0,469.0,689.0,957.0,414.0,889.0,423.0,133.0,17,31,150800,4668.0,2018-2022
Census Tract 1510.01; Cook County; Illinois,662.0,291.0,513.0,461.0,299.0,303.0,114.0,115.0,17,31,151001,2816.0,2018-2022
Census Tract 1510.02; Cook County; Illinois,1157.0,466.0,865.0,618.0,623.0,715.0,279.0,158.0,17,31,151002,4892.0,2018-2022
Census Tract 1511; Cook County; Illinois,1144.0,550.0,840.0,713.0,800.0,736.0,310.0,324.0,17,31,151100,5447.0,2018-2022
Census Tract 1512; Cook County; Illinois,607.0,490.0,369.0,589.0,730.0,662.0,315.0,277.0,17,31,151200,4057.0,2018-2022
Census Tract 1601; Cook County; Illinois,585.0,219.0,376.0,452.0,269.0,325.0,252.0,233.0,17,31,160100,2757.0,2018-2022
Census Tract 1602; Cook County; Illinois,718.0,215.0,478.0,625.0,523.0,300.0,346.0,107.0,17,31,160200,3356.0,2018-2022
Census Tract 1603; Cook County; Illinois,620.0,139.0,1185.0,338.0,647.0,257.0,340.0,115.0,17,31,160300,3685.0,2018-2022
Census Tract 1604; Cook County; Illinois,1112.0,209.0,1167.0,865.0,749.0,665.0,208.0,120.0,17,31,160400,5171.0,2018-2022
Census Tract 1605.01; Cook County; Illinois,626.0,264.0,645.0,596.0,330.0,501.0,145.0,135.0,17,31,160501,3270.0,2018-2022
Census Tract 1605.02; Cook County; Illinois,1037.0,203.0,510.0,969.0,436.0,348.0,305.0,178.0,17,31,160502,4012.0,2018-2022
Census Tract 1606.01; Cook County; Illinois,489.0,125.0,426.0,730.0,411.0,350.0,221.0,95.0,17,31,160601,3003.0,2018-2022
Census Tract 1606.02; Cook County; Illinois,721.0,252.0,888.0,666.0,486.0,402.0,155.0,162.0,17,31,160602,3757.0,2018-2022
Census Tract 1607; Cook County; Illinois,1028.0,340.0,1526.0,854.0,753.0,827.0,405.0,440.0,17,31,160700,6265.0,2018-2022
Census Tract 1608; Cook County; Illinois,1112.0,469.0,775.0,1211.0,721.0,463.0,232.0,157.0,17,31,160800,5236.0,2018-2022
Census Tract 1609; Cook County; Illinois,421.0,135.0,408.0,494.0,304.0,364.0,185.0,90.0,17,31,160900,2420.0,2018-2022
Census Tract 1610; Cook County; Illinois,426.0,78.0,336.0,523.0,227.0,176.0,111.0,68.0,17,31,161000,1986.0,2018-2022
Census Tract 1611; Cook County; Illinois,448.0,148.0,245.0,285.0,348.0,318.0,136.0,21.0,17,31,161100,2024.0,2018-2022
Census Tract 1612; Cook County; Illinois,629.0,116.0,436.0,649.0,323.0,300.0,264.0,112.0,17,31,161200,2873.0,2018-2022
Census Tract 1613; Cook County; Illinois,841.0,209.0,664.0,635.0,458.0,424.0,249.0,229.0,17,31,161300,3769.0,2018-2022
Census Tract 1701; Cook County; Illinois,36.0,204.0,264.0,169.0,93.0,403.0,325.0,509.0,17,31,170100,2030.0,2018-2022
Census Tract 1702; Cook County; Illinois,841.0,344.0,261.0,645.0,460.0,588.0,440.0,173.0,17,31,170200,3752.0,2018-2022
Census Tract 1703; Cook County; Illinois,1000.0,479.0,458.0,547.0,1032.0,561.0,469.0,435.0,17,31,170300,4981.0,2018-2022
Census Tract 1704; Cook County; Illinois,666.0,256.0,432.0,822.0,668.0,557.0,295.0,293.0,17,31,170400,3989.0,2018-2022
Census Tract 1705; Cook County; Illinois,1117.0,211.0,689.0,665.0,960.0,630.0,442.0,407.0,17,31,170500,5161.0,2018-2022
Census Tract 1706; Cook County; Illinois,516.0,152.0,234.0,312.0,413.0,277.0,310.0,245.0,17,31,170600,2490.0,2018-2022
Census Tract 1707; Cook County; Illinois,647.0,325.0,256.0,514.0,652.0,336.0,293.0,212.0,17,31,170700,3260.0,2018-2022
Census Tract 1708; Cook County; Illinois,707.0,371.0,436.0,453.0,709.0,548.0,479.0,245.0,17,31,170800,4009.0,2018-2022
Census Tract 1709; Cook County; Illinois,330.0,372.0,249.0,180.0,328.0,246.0,120.0,125.0,17,31,170900,1970.0,2018-2022
Census Tract 1710; Cook County; Illinois,1254.0,434.0,1120.0,707.0,1123.0,1365.0,411.0,380.0,17,31,171000,6829.0,2018-2022
Census Tract 1711; Cook County; Illinois,866.0,390.0,727.0,251.0,722.0,653.0,289.0,160.0,17,31,171100,4103.0,2018-2022
Census Tract 1801; Cook County; Illinois,1417.0,465.0,833.0,1099.0,794.0,998.0,537.0,385.0,17,31,180100,6544.0,2018-2022
Census Tract 1901; Cook County; Illinois,434.0,321.0,306.0,322.0,297.0,264.0,203.0,124.0,17,31,190100,2338.0,2018-2022
Census Tract 1902; Cook County; Illinois,1315.0,700.0,1025.0,765.0,934.0,466.0,419.0,168.0,17,31,190200,5858.0,2018-2022
Census Tract 1903; Cook County; Illinois,911.0,503.0,549.0,821.0,803.0,892.0,449.0,361.0,17,31,190300,5289.0,2018-2022
Census Tract 1904.01; Cook County; Illinois,776.0,384.0,782.0,870.0,462.0,434.0,296.0,92.0,17,31,190401,4119.0,2018-2022
Census Tract 1904.02; Cook County; Illinois,1128.0,537.0,677.0,745.0,667.0,596.0,397.0,138.0,17,31,190402,4896.0,2018-2022
Census Tract 1906.01; Cook County; Illinois,764.0,410.0,429.0,659.0,570.0,670.0,312.0,102.0,17,31,190601,3986.0,2018-2022
Census Tract 1906.02; Cook County; Illinois,1363.0,583.0,663.0,732.0,595.0,758.0,470.0,248.0,17,31,190602,5554.0,2018-2022
Census Tract 1907.01; Cook County; Illinois,799.0,263.0,324.0,525.0,283.0,292.0,107.0,179.0,17,31,190701,2835.0,2018-2022
Census Tract 1907.02; Cook County; Illinois,1257.0,421.0,626.0,452.0,492.0,715.0,357.0,302.0,17,31,190702,4707.0,2018-2022
Census Tract 1908; Cook County; Illinois,1079.0,710.0,985.0,949.0,625.0,754.0,528.0,191.0,17,31,190800,6049.0,2018-2022
Census Tract 1909; Cook County; Illinois,409.0,231.0,316.0,165.0,161.0,164.0,193.0,158.0,17,31,190900,1869.0,2018-2022
Census Tract 1910; Cook County; Illinois,574.0,362.0,198.0,310.0,264.0,439.0,243.0,160.0,17,31,191000,2556.0,2018-2022
Census Tract 1911; Cook County; Illinois,2487.0,428.0,779.0,1142.0,581.0,671.0,341.0,222.0,17,31,191100,6651.0,2018-2022
Census Tract 1912; Cook County; Illinois,1153.0,353.0,313.0,853.0,391.0,329.0,269.0,33.0,17,31,191200,3775.0,2018-2022
Census Tract 1913.01; Cook County; Illinois,1418.0,448.0,716.0,765.0,612.0,284.0,402.0,511.0,17,31,191301,5211.0,2018-2022
Census Tract 1913.02; Cook County; Illinois,1136.0,517.0,536.0,715.0,738.0,297.0,338.0,148.0,17,31,191302,4439.0,2018-2022
Census Tract 2001; Cook County; Illinois,873.0,285.0,539.0,460.0,573.0,365.0,358.0,170.0,17,31,200100,3666.0,2018-2022
Census Tract 2002; Cook County; Illinois,831.0,476.0,479.0,374.0,826.0,574.0,507.0,295.0,17,31,200200,4435.0,2018-2022
Census Tract 2003; Cook County; Illinois,257.0,218.0,521.0,201.0,232.0,227.0,60.0,81.0,17,31,200300,1866.0,2018-2022
Census Tract 2004.01; Cook County; Illinois,903.0,409.0,404.0,441.0,499.0,208.0,416.0,94.0,17,31,200401,3408.0,2018-2022
Census Tract 2004.02; Cook County; Illinois,1151.0,704.0,737.0,813.0,672.0,503.0,325.0,83.0,17,31,200402,5072.0,2018-2022
Census Tract 2101; Cook County; Illinois,604.0,228.0,1332.0,660.0,417.0,602.0,132.0,161.0,17,31,210100,4194.0,2018-2022
Census Tract 2104; Cook County; Illinois,608.0,306.0,426.0,236.0,462.0,210.0,97.0,123.0,17,31,210400,2491.0,2018-2022
Census Tract 2105.01; Cook County; Illinois,269.0,157.0,727.0,629.0,317.0,428.0,165.0,64.0,17,31,210501,2866.0,2018-2022
Census Tract 2105.02; Cook County; Illinois,772.0,570.0,1205.0,665.0,512.0,353.0,243.0,48.0,17,31,210502,4412.0,2018-2022
Census Tract 2106.01; Cook County; Illinois,402.0,218.0,568.0,477.0,347.0,564.0,133.0,102.0,17,31,210601,2818.0,2018-2022
Census Tract 2106.02; Cook County; Illinois,920.0,620.0,1054.0,586.0,654.0,246.0,102.0,111.0,17,31,210602,4362.0,2018-2022
Census Tract 2107; Cook County; Illinois,618.0,331.0,1181.0,547.0,406.0,283.0,206.0,134.0,17,31,210700,3724.0,2018-2022
Census Tract 2108; Cook County; Illinois,174.0,114.0,291.0,208.0,208.0,73.0,17.0,28.0,17,31,210800,1142.0,2018-2022
Census Tract 2109; Cook County; Illinois,384.0,240.0,916.0,747.0,354.0,173.0,117.0,220.0,17,31,210900,3174.0,2018-2022
Census Tract 2203; Cook County; Illinois,208.0,116.0,755.0,379.0,184.0,157.0,88.0,55.0,17,31,220300,1998.0,2018-2022
Census Tract 2204; Cook County; Illinois,355.0,162.0,713.0,590.0,256.0,160.0,181.0,240.0,17,31,220400,2670.0,2018-2022
Census Tract 2205; Cook County; Illinois,350.0,203.0,917.0,555.0,329.0,130.0,220.0,95.0,17,31,220500,2810.0,2018-2022
Census Tract 2206.01; Cook County; Illinois,259.0,61.0,553.0,249.0,113.0,127.0,129.0,25.0,17,31,220601,1538.0,2018-2022
Census Tract 2206.02; Cook County; Illinois,488.0,569.0,1557.0,528.0,218.0,300.0,237.0,344.0,17,31,220602,4316.0,2018-2022
Census Tract 2207.01; Cook County; Illinois,451.0,447.0,858.0,430.0,279.0,400.0,133.0,60.0,17,31,220701,3077.0,2018-2022
Census Tract 2207.02; Cook County; Illinois,667.0,284.0,1146.0,598.0,617.0,396.0,158.0,41.0,17,31,220702,3959.0,2018-2022
Census Tract 2209.01; Cook County; Illinois,549.0,421.0,764.0,423.0,349.0,255.0,149.0,142.0,17,31,220901,3090.0,2018-2022
Census Tract 2209.02; Cook County; Illinois,817.0,252.0,797.0,446.0,313.0,290.0,78.0,104.0,17,31,220902,3194.0,2018-2022
Census Tract 2210; Cook County; Illinois,276.0,440.0,819.0,399.0,301.0,261.0,63.0,12.0,17,31,221000,2571.0,2018-2022
Census Tract 2211; Cook County; Illinois,535.0,358.0,1417.0,978.0,454.0,150.0,420.0,177.0,17,31,221100,4542.0,2018-2022
Census Tract 2212; Cook County; Illinois,440.0,177.0,972.0,656.0,264.0,174.0,66.0,93.0,17,31,221200,2865.0,2018-2022
Census Tract 2213; Cook County; Illinois,331.0,216.0,1194.0,325.0,407.0,155.0,173.0,196.0,17,31,221300,3011.0,2018-2022
Census Tract 2214; Cook County; Illinois,386.0,220.0,1093.0,759.0,344.0,70.0,101.0,35.0,17,31,221400,3083.0,2018-2022
Census Tract 2215; Cook County; Illinois,498.0,156.0,675.0,401.0,213.0,316.0,311.0,139.0,17,31,221500,2767.0,2018-2022
Census Tract 2216; Cook County; Illinois,661.0,180.0,1104.0,730.0,224.0,162.0,220.0,50.0,17,31,221600,3389.0,2018-2022
Census Tract 2222; Cook County; Illinois,377.0,124.0,681.0,557.0,228.0,143.0,51.0,16.0,17,31,222200,2243.0,2018-2022
Census Tract 2225; Cook County; Illinois,285.0,71.0,482.0,262.0,125.0,128.0,32.0,20.0,17,31,222500,1468.0,2018-2022
Census Tract 2226; Cook County; Illinois,224.0,105.0,511.0,361.0,155.0,116.0,67.0,34.0,17,31,222600,1608.0,2018-2022
Census Tract 2227; Cook County; Illinois,551.0,173.0,523.0,419.0,220.0,122.0,111.0,59.0,17,31,222700,2202.0,2018-2022
Census Tract 2228; Cook County; Illinois,223.0,111.0,210.0,178.0,231.0,68.0,20.0,11.0,17,31,222800,1052.0,2018-2022
Census Tract 2229; Cook County; Illinois,150.0,90.0,292.0,183.0,139.0,89.0,29.0,14.0,17,31,222900,986.0,2018-2022
Census Tract 2301; Cook County; Illinois,199.0,158.0,581.0,271.0,146.0,102.0,97.0,14.0,17,31,230100,1636.0,2018-2022
Census Tract 2302; Cook County; Illinois,321.0,205.0,523.0,241.0,183.0,341.0,53.0,53.0,17,31,230200,1977.0,2018-2022
Census Tract 2303; Cook County; Illinois,247.0,113.0,129.0,108.0,120.0,88.0,56.0,14.0,17,31,230300,905.0,2018-2022
Census Tract 2304; Cook County; Illinois,442.0,172.0,290.0,259.0,258.0,345.0,190.0,78.0,17,31,230400,2116.0,2018-2022
Census Tract 2305; Cook County; Illinois,695.0,278.0,619.0,296.0,285.0,548.0,228.0,98.0,17,31,230500,3080.0,2018-2022
Census Tract 2306; Cook County; Illinois,3091.0,801.0,1360.0,1572.0,826.0,714.0,355.0,177.0,17,31,230600,8977.0,2018-2022
Census Tract 2307; Cook County; Illinois,1554.0,595.0,685.0,558.0,595.0,843.0,448.0,129.0,17,31,230700,5773.0,2018-2022
Census Tract 2308; Cook County; Illinois,209.0,29.0,165.0,273.0,64.0,198.0,57.0,25.0,17,31,230800,1029.0,2018-2022
Census Tract 2309; Cook County; Illinois,957.0,355.0,1256.0,879.0,444.0,633.0,280.0,61.0,17,31,230900,4903.0,2018-2022
Census Tract 2311; Cook County; Illinois,282.0,97.0,170.0,227.0,225.0,120.0,176.0,42.0,17,31,231100,1362.0,2018-2022
Census Tract 2312; Cook County; Illinois,1675.0,415.0,1206.0,717.0,556.0,568.0,318.0,461.0,17,31,231200,5957.0,2018-2022
Census Tract 2315; Cook County; Illinois,1200.0,625.0,653.0,1079.0,633.0,676.0,415.0,276.0,17,31,231500,5809.0,2018-2022
Census Tract 2402; Cook County; Illinois,408.0,36.0,475.0,353.0,240.0,133.0,103.0,203.0,17,31,240200,1966.0,2018-2022
Census Tract 2403; Cook County; Illinois,205.0,64.0,399.0,162.0,186.0,115.0,75.0,45.0,17,31,240300,1272.0,2018-2022
Census Tract 2405; Cook County; Illinois,221.0,200.0,1137.0,571.0,215.0,54.0,44.0,0.0,17,31,240500,2515.0,2018-2022
Census Tract 2406; Cook County; Illinois,292.0,96.0,494.0,353.0,214.0,61.0,64.0,10.0,17,31,240600,1639.0,2018-2022
Census Tract 2407; Cook County; Illinois,258.0,118.0,481.0,288.0,192.0,153.0,65.0,55.0,17,31,240700,1634.0,2018-2022
Census Tract 2408; Cook County; Illinois,229.0,87.0,395.0,325.0,280.0,56.0,50.0,18.0,17,31,240800,1480.0,2018-2022
Census Tract 2409; Cook County; Illinois,167.0,54.0,380.0,230.0,69.0,34.0,113.0,17.0,17,31,240900,1093.0,2018-2022
Census Tract 2410; Cook County; Illinois,177.0,121.0,691.0,259.0,172.0,157.0,86.0,124.0,17,31,241000,1792.0,2018-2022
Census Tract 2411; Cook County; Illinois,440.0,443.0,1255.0,617.0,405.0,187.0,192.0,56.0,17,31,241100,3650.0,2018-2022
Census Tract 2412; Cook County; Illinois,115.0,220.0,673.0,257.0,198.0,77.0,90.0,43.0,17,31,241200,1698.0,2018-2022
Census Tract 2413; Cook County; Illinois,268.0,177.0,627.0,418.0,106.0,103.0,72.0,96.0,17,31,241300,1888.0,2018-2022
Census Tract 2414; Cook County; Illinois,315.0,304.0,3130.0,756.0,206.0,209.0,90.0,228.0,17,31,241400,5584.0,2018-2022
Census Tract 2415; Cook County; Illinois,269.0,269.0,1311.0,547.0,171.0,158.0,15.0,20.0,17,31,241500,2823.0,2018-2022
Census Tract 2416; Cook County; Illinois,158.0,612.0,1926.0,255.0,191.0,140.0,44.0,34.0,17,31,241600,3397.0,2018-2022
Census Tract 2420; Cook County; Illinois,244.0,170.0,2066.0,778.0,234.0,160.0,400.0,238.0,17,31,242000,4378.0,2018-2022
Census Tract 2421; Cook County; Illinois,407.0,195.0,1328.0,1303.0,333.0,97.0,42.0,14.0,17,31,242100,3817.0,2018-2022
Census Tract 2422; Cook County; Illinois,426.0,78.0,1825.0,999.0,281.0,224.0,50.0,10.0,17,31,242200,4014.0,2018-2022
