NAME,no_hs,hs,some_college,state,county,tract,bachelors,graduate,population,period
"Census Tract 8255.03, Cook County, Illinois",0.013846888429094381,0.13257997771765082,0.2914212955594461,17,31,825503,0.17985038994111094,0.05029444532866465,6283.0,2015-2019
"Census Tract 8255.05, Cook County, Illinois",0.036066689350119085,0.18730860837019395,0.25212657366451174,17,31,825505,0.125723035045934,0.07145287512759442,5878.0,2015-2019
"Census Tract 8262.02, Cook County, Illinois",0.07706995313313661,0.22010067696580454,0.1690678701614303,17,31,826202,0.09373372678354452,0.027946537059538274,5761.0,2015-2019
"Census Tract 8175, Cook County, Illinois",0.1450555713878598,0.2556283841550299,0.23197492163009403,17,31,817500,0.047021943573667714,0.020233684810487318,3509.0,2015-2019
"Census Tract 8177, Cook County, Illinois",0.12470907680372381,0.23778122575640032,0.25329712955779676,17,31,817700,0.08456167571761056,0.03529868114817688,5156.0,2015-2019
"Census Tract 8179, Cook County, Illinois",0.10111188325225852,0.26094510076441974,0.2804030576789437,17,31,817900,0.0967685892981237,0.0376997915218902,5756.0,2015-2019
"Census Tract 8214.01, Cook County, Illinois",0.07472300953362536,0.1978871424890492,0.26926049987116724,17,31,821401,0.08502963153826333,0.05900541097655244,3881.0,2015-2019
"Census Tract 3006, Cook County, Illinois",0.23228995057660626,0.14629324546952224,0.12355848434925865,17,31,300600,0.06622734761120264,0.02042833607907743,3035.0,2015-2019
"Census Tract 3107, Cook County, Illinois",0.23712021136063408,0.17899603698811095,0.13276089828269486,17,31,310700,0.10898282694848084,0.09247027741083223,1514.0,2015-2019
"Census Tract 3817, Cook County, Illinois",,,,17,31,381700,,,0.0,2015-2019
"Census Tract 3901, Cook County, Illinois",0.04428044280442804,0.06703567035670356,0.16789667896678967,17,31,390100,0.1998769987699877,0.13530135301353013,1626.0,2015-2019
"Census Tract 3807, Cook County, Illinois",0.14736842105263157,0.2796992481203007,0.23082706766917294,17,31,380700,0.031578947368421054,0.10451127819548872,1330.0,2015-2019
"Census Tract 3812, Cook County, Illinois",0.08531317494600432,0.03185745140388769,0.2818574514038877,17,31,381200,0.16792656587473,0.13336933045356372,1852.0,2015-2019
"Census Tract 3902, Cook County, Illinois",0.03593093793747083,0.06859542697153523,0.163322445170322,17,31,390200,0.16518898740083995,0.2160522631824545,2143.0,2015-2019
"Census Tract 4003, Cook County, Illinois",0.09480812641083522,0.21143717080511662,0.2626034612490594,17,31,400300,0.10308502633559068,0.022573363431151242,1329.0,2015-2019
"Census Tract 4005, Cook County, Illinois",0.08468125594671741,0.1560418648905804,0.18220742150333016,17,31,400500,0.08135109419600381,0.04709800190294957,2102.0,2015-2019
"Census Tract 4101, Cook County, Illinois",0.037867463876432486,0.04285002491280518,0.15246636771300448,17,31,410100,0.216243148978575,0.3338315894369706,2007.0,2015-2019
"Census Tract 4102, Cook County, Illinois",0.016271186440677966,0.033220338983050844,0.08,17,31,410200,0.1376271186440678,0.29898305084745763,1475.0,2015-2019
"Census Tract 4106, Cook County, Illinois",0.034976152623211444,0.03298887122416534,0.06597774244833068,17,31,410600,0.18084260731319554,0.23092209856915738,2516.0,2015-2019
"Census Tract 4110, Cook County, Illinois",0.01652892561983471,0.03362781419207751,0.15873468224565404,17,31,411000,0.16186947848389854,0.3833000854944429,3509.0,2015-2019
"Census Tract 4308, Cook County, Illinois",0.0286152273888605,0.2738886050076648,0.14205416453755748,17,31,430800,0.11292795094532447,0.1594276954522228,1957.0,2015-2019
"Census Tract 4309, Cook County, Illinois",0.07900067521944631,0.12761647535449022,0.3281566509115463,17,31,430900,0.1350438892640108,0.05064145847400405,1481.0,2015-2019
"Census Tract 4403, Cook County, Illinois",0.06226094347641309,0.13812154696132597,0.291755206119847,17,31,440300,0.11708457288567786,0.12133446663833404,4706.0,2015-2019
"Census Tract 4406, Cook County, Illinois",0.05767077267637178,0.1444568868980963,0.28163493840985443,17,31,440600,0.11590145576707726,0.09630459126539753,1786.0,2015-2019
"Census Tract 4606, Cook County, Illinois",0.12416666666666666,0.29083333333333333,0.15833333333333333,17,31,460600,0.08583333333333333,0.023333333333333334,1200.0,2015-2019
"Census Tract 407, Cook County, Illinois",0.05997088791848617,0.05356622998544396,0.12343522561863174,17,31,40700,0.3289665211062591,0.20756914119359535,3435.0,2015-2019
"Census Tract 409, Cook County, Illinois",0.015756302521008403,0.01838235294117647,0.12657563025210083,17,31,40900,0.36239495798319327,0.2846638655462185,1904.0,2015-2019
"Census Tract 601, Cook County, Illinois",0.02994215719632528,0.05444028581150051,0.07145287512759442,17,31,60100,0.30656685947601225,0.24225927186117727,2939.0,2015-2019
"Census Tract 603, Cook County, Illinois",0.01600817438692098,0.051771117166212535,0.11001362397820164,17,31,60300,0.35865122615803813,0.2598773841961853,2936.0,2015-2019
"Census Tract 604, Cook County, Illinois",0.00748001031725561,0.0472014444157854,0.056744905855042556,17,31,60400,0.3389218467887542,0.23342790817642506,3877.0,2015-2019
"Census Tract 620, Cook County, Illinois",0.0,0.029402048232573506,0.05252725470763132,17,31,62000,0.4129501156260324,0.2451271886356128,3027.0,2015-2019
"Census Tract 622, Cook County, Illinois",0.01706827309236948,0.03346720214190094,0.044511378848728245,17,31,62200,0.3714859437751004,0.24397590361445784,2988.0,2015-2019
"Census Tract 625, Cook County, Illinois",0.008354755784061696,0.019280205655526992,0.06748071979434447,17,31,62500,0.33676092544987146,0.3033419023136247,1556.0,2015-2019
"Census Tract 631, Cook County, Illinois",0.005361930294906166,0.026362823949955316,0.05093833780160858,17,31,63100,0.3453976764968722,0.2949061662198391,2238.0,2015-2019
"Census Tract 902, Cook County, Illinois",0.026340399002493766,0.1528990024937656,0.184071072319202,17,31,90200,0.2074501246882793,0.18298004987531172,6416.0,2015-2019
"Census Tract 1004, Cook County, Illinois",0.05493537015276146,0.13601645123384254,0.22297297297297297,17,31,100400,0.17303172737955347,0.10957696827262045,3404.0,2015-2019
"Census Tract 1007, Cook County, Illinois",0.05366795366795367,0.20810810810810812,0.19768339768339768,17,31,100700,0.19864864864864865,0.11254826254826254,5180.0,2015-2019
"Census Tract 1203, Cook County, Illinois",0.03757980266976204,0.08517121300058038,0.15307603017991875,17,31,120300,0.240858966918166,0.18441671503192106,6892.0,2015-2019
"Census Tract 2925, Cook County, Illinois",0.14965229485396384,0.16244784422809458,0.21279554937413073,17,31,292500,0.07287899860917942,0.052294853963838664,3595.0,2015-2019
"Census Tract 715, Cook County, Illinois",0.005172135122030063,0.03329561984806853,0.057055115564894135,17,31,71500,0.43882333925973815,0.30337805075157587,6187.0,2015-2019
"Census Tract 3906, Cook County, Illinois",0.011862396204033215,0.02965599051008304,0.09134045077105575,17,31,390600,0.18208778173190984,0.39916963226571767,1686.0,2015-2019
"Census Tract 8070, Cook County, Illinois",0.05093146470688771,0.24252264570158946,0.16339087335498206,17,31,807000,0.16424542813194326,0.07417535464023244,5851.0,2015-2019
"Census Tract 3815, Cook County, Illinois",0.11239193083573487,0.14121037463976946,0.2132564841498559,17,31,381500,0.23919308357348704,0.0345821325648415,347.0,2015-2019
"Census Tract 4107, Cook County, Illinois",0.0484903934126258,0.04391582799634035,0.0585544373284538,17,31,410700,0.10338517840805124,0.3810612991765782,2186.0,2015-2019
"Census Tract 8083.01, Cook County, Illinois",0.08578811369509044,0.17347114556416882,0.14797588285960378,17,31,808301,0.23789836347975882,0.11765719207579672,5805.0,2015-2019
"Census Tract 2306, Cook County, Illinois",0.20020034344590726,0.18202633085289066,0.11691471093302805,17,31,230600,0.03792215226101889,0.02375500858614768,6988.0,2015-2019
"Census Tract 2215, Cook County, Illinois",0.09097578870139399,0.19405722670579603,0.15774027879677183,17,31,221500,0.28576669112252384,0.1107850330154072,2726.0,2015-2019
"Census Tract 2301, Cook County, Illinois",0.10802469135802469,0.15617283950617283,0.1506172839506173,17,31,230100,0.22098765432098766,0.10679012345679012,1620.0,2015-2019
"Census Tract 2403, Cook County, Illinois",0.01728395061728395,0.02962962962962963,0.04691358024691358,17,31,240300,0.4189300411522634,0.254320987654321,1215.0,2015-2019
"Census Tract 2413, Cook County, Illinois",0.02355889724310777,0.07218045112781955,0.09523809523809523,17,31,241300,0.3218045112781955,0.2521303258145363,1995.0,2015-2019
"Census Tract 513, Cook County, Illinois",0.005876253024541998,0.03698582786035257,0.041479433114414106,17,31,51300,0.3453162806774974,0.2620117525060491,2893.0,2015-2019
"Census Tract 632, Cook County, Illinois",0.01630837657524092,0.02831727205337287,0.1301704966641957,17,31,63200,0.341882876204596,0.3088213491475167,6745.0,2015-2019
"Census Tract 707, Cook County, Illinois",0.025530899546647577,0.08709138630398473,0.05774278215223097,17,31,70700,0.3435934144595562,0.20591744213791457,4191.0,2015-2019
"Census Tract 711, Cook County, Illinois",0.0,0.0,0.0427224513847967,17,31,71100,0.3482616381850324,0.1741308190925162,3394.0,2015-2019
"Census Tract 714, Cook County, Illinois",0.02295918367346939,0.041601255886970175,0.07849293563579278,17,31,71400,0.33320251177394034,0.32908163265306123,5096.0,2015-2019
"Census Tract 3805, Cook County, Illinois",0.08294392523364486,0.2219626168224299,0.14719626168224298,17,31,380500,0.03154205607476635,0.011682242990654205,856.0,2015-2019
"Census Tract 3814, Cook County, Illinois",0.045229681978798585,0.1950530035335689,0.18374558303886926,17,31,381400,0.0911660777385159,0.1166077738515901,1415.0,2015-2019
"Census Tract 3818, Cook County, Illinois",0.06549520766773163,0.09105431309904154,0.2763578274760383,17,31,381800,0.17412140575079874,0.10862619808306709,1252.0,2015-2019
"Census Tract 3905, Cook County, Illinois",0.012779552715654952,0.0645367412140575,0.1546325878594249,17,31,390500,0.19169329073482427,0.30415335463258786,1565.0,2015-2019
"Census Tract 3907, Cook County, Illinois",0.021593447505584513,0.06608339538346984,0.13998510796723754,17,31,390700,0.25353685778108714,0.3097542814594192,5372.0,2015-2019
"Census Tract 4105, Cook County, Illinois",0.034851485148514855,0.04950495049504951,0.14574257425742573,17,31,410500,0.1607920792079208,0.24514851485148514,2525.0,2015-2019
"Census Tract 4112, Cook County, Illinois",0.020722320899940794,0.009473060982830076,0.06039076376554174,17,31,411200,0.11190053285968028,0.4724689165186501,1689.0,2015-2019
"Census Tract 4207, Cook County, Illinois",0.11368735976065819,0.21091997008227376,0.1955871353777113,17,31,420700,0.013462976813762155,0.0605833956619297,2674.0,2015-2019
"Census Tract 4503, Cook County, Illinois",0.09268684703991428,0.17412268952585053,0.2879721403696759,17,31,450300,0.08197160460755425,0.06295204929011519,3733.0,2015-2019
"Census Tract 5003, Cook County, Illinois",0.0951188986232791,0.15769712140175218,0.20087609511889862,17,31,500300,0.22528160200250313,0.08760951188986232,1598.0,2015-2019
"Census Tract 5205, Cook County, Illinois",0.13649289099526066,0.22180094786729856,0.164739336492891,17,31,520500,0.07943127962085308,0.017630331753554503,5275.0,2015-2019
"Census Tract 5304, Cook County, Illinois",0.076042143838754,0.20568025652771416,0.22400366468163077,17,31,530400,0.08337150710032067,0.05313788364635822,2183.0,2015-2019
"Census Tract 2504, Cook County, Illinois",0.12790941497169217,0.17697630530509542,0.2553994548123296,17,31,250400,0.08156846299014468,0.03292094778779618,4769.0,2015-2019
"Census Tract 2516, Cook County, Illinois",0.10490495188922788,0.20910584369866228,0.18446374090589063,17,31,251600,0.027693029805210045,0.014550574982398498,4261.0,2015-2019
"Census Tract 2518, Cook County, Illinois",0.11754716981132075,0.2458490566037736,0.15773584905660376,17,31,251800,0.028490566037735848,0.005094339622641509,5300.0,2015-2019
"Census Tract 2609, Cook County, Illinois",0.13552361396303902,0.3059548254620123,0.16495550992470911,17,31,260900,0.013689253935660506,0.0027378507871321013,1461.0,2015-2019
"Census Tract 2416, Cook County, Illinois",0.05316091954022988,0.058333333333333334,0.10660919540229885,17,31,241600,0.4382183908045977,0.19511494252873562,3480.0,2015-2019
"Census Tract 303, Cook County, Illinois",0.11017410228509249,0.20647442872687705,0.13193688792165398,17,31,30300,0.1702937976060936,0.09684439608269858,3676.0,2015-2019
"Census Tract 312, Cook County, Illinois",0.19877339204277403,0.1795879855323164,0.10583425066834408,17,31,31200,0.17455574775908161,0.08932222047491745,6359.0,2015-2019
"Census Tract 4109, Cook County, Illinois",0.029024536205864752,0.02573309395571514,0.08497905445840814,17,31,410900,0.22591262716935967,0.3845002992220227,3342.0,2015-2019
"Census Tract 4303, Cook County, Illinois",0.03510204081632653,0.16693877551020408,0.18653061224489795,17,31,430300,0.06693877551020408,0.05061224489795919,2450.0,2015-2019
"Census Tract 1706, Cook County, Illinois",0.06795335745878568,0.2758343385605147,0.24527543224768797,17,31,170600,0.10655408122235625,0.05910735826296743,2487.0,2015-2019
"Census Tract 6009, Cook County, Illinois",0.07889546351084813,0.2507748661594815,0.14990138067061143,17,31,600900,0.17216117216117216,0.09326570865032403,3549.0,2015-2019
"Census Tract 6303, Cook County, Illinois",0.1637789531278497,0.2633594747401058,0.09483859201167244,17,31,630300,0.07131132591646909,0.004559547692868867,5483.0,2015-2019
"Census Tract 8287.02, Cook County, Illinois",0.05560114895363152,0.16577759540418546,0.25215428805908907,17,31,828702,0.1062782109150595,0.041444398851046366,4874.0,2015-2019
"Census Tract 8300.01, Cook County, Illinois",0.10478260869565217,0.39695652173913043,0.18956521739130436,17,31,830001,0.06695652173913043,0.02434782608695652,2300.0,2015-2019
"Census Tract 8195, Cook County, Illinois",0.041604754829123326,0.125111441307578,0.14947994056463595,17,31,819500,0.17176820208023774,0.18781575037147102,3365.0,2015-2019
"Census Tract 4607, Cook County, Illinois",0.1908713692946058,0.1791776688042248,0.11203319502074689,17,31,460700,0.02791399471897397,0.003772161448509996,2651.0,2015-2019
"Census Tract 4910, Cook County, Illinois",0.15023474178403756,0.18309859154929578,0.22359154929577466,17,31,491000,0.03667840375586855,0.029636150234741785,3408.0,2015-2019
"Census Tract 8219, Cook County, Illinois",0.04065040650406504,0.16934364465595875,0.2427126710291493,17,31,821900,0.13821138211382114,0.09617291294864168,5043.0,2015-2019
"Census Tract 8236.02, Cook County, Illinois",0.05923566878980892,0.27213375796178346,0.26990445859872614,17,31,823602,0.16385350318471337,0.04904458598726115,6280.0,2015-2019
"Census Tract 8241.08, Cook County, Illinois",0.048018763115664734,0.1709665473398346,0.21713368719911122,17,31,824108,0.12776200469077892,0.11591161584989508,8101.0,2015-2019
"Census Tract 8188, Cook County, Illinois",0.023473282442748093,0.09274809160305343,0.1982824427480916,17,31,818800,0.2333969465648855,0.13053435114503817,5240.0,2015-2019
"Census Tract 1911, Cook County, Illinois",0.15417929839757472,0.21899812328569365,0.1638515952071604,17,31,191100,0.03652374765410712,0.014436263894904,6927.0,2015-2019
"Census Tract 2304, Cook County, Illinois",0.18325358851674642,0.20095693779904306,0.17033492822966506,17,31,230400,0.07511961722488038,0.05837320574162679,2090.0,2015-2019
"Census Tract 2429, Cook County, Illinois",0.024403771491957847,0.05268996117581808,0.10870770937326678,17,31,242900,0.34941763727121466,0.2290626733222407,1803.0,2015-2019
"Census Tract 5704, Cook County, Illinois",0.20243902439024392,0.29817073170731706,0.09146341463414634,17,31,570400,0.05975609756097561,0.01402439024390244,1640.0,2015-2019
"Census Tract 8223.02, Cook County, Illinois",0.12199854474896919,0.22071307300509338,0.23769100169779286,17,31,822302,0.12102837739510065,0.0463254911472229,4123.0,2015-2019
"Census Tract 8239.03, Cook County, Illinois",0.03589406872400963,0.18559859925585467,0.21514554607135042,17,31,823903,0.18734952943751368,0.11599912453490917,4569.0,2015-2019
"Census Tract 8256, Cook County, Illinois",0.08732125834127741,0.21429933269780743,0.23012392755004765,17,31,825600,0.06387035271687322,0.02612011439466158,5245.0,2015-2019
