NAME,B15001_004E,B15001_005E,B15001_012E,B15001_013E,B15001_020E,B15001_021E,B15001_028E,B15001_029E,B15001_036E,B15001_037E,B15001_045E,B15001_046E,B15001_053E,B15001_054E,B15001_061E,B15001_062E,B15001_069E,B15001_070E,B15001_077E,B15001_078E,B15001_006E,B15001_014E,B15001_022E,B15001_030E,B15001_038E,B15001_047E,B15001_055E,B15001_063E,B15001_071E,B15001_079E,B15001_007E,B15001_008E,B15001_015E,B15001_016E,B15001_023E,B15001_024E,B15001_031E,B15001_032E,B15001_039E,B15001_040E,B15001_048E,B15001_049E,B15001_056E,B15001_057E,B15001_064E,B15001_065E,B15001_072E,B15001_073E,state,county,tract,B15001_080E,B15001_081E,B15001_009E,B15001_017E,B15001_025E,B15001_033E,B15001_041E,B15001_050E,B15001_058E,B15001_066E,B15001_074E,B15001_082E,B15001_010E,B15001_018E,B15001_026E,B15001_034E,B15001_042E,B15001_051E,B15001_059E,B15001_067E,B15001_075E,B15001_083E
"Census Tract 8241.09, Cook County, Illinois",16.0,26.0,15.0,0.0,0.0,0.0,7.0,26.0,14.0,72.0,0.0,14.0,0.0,55.0,0.0,0.0,71.0,45.0,81.0,80.0,128.0,190.0,127.0,617.0,153.0,160.0,64.0,96.0,628.0,391.0,251.0,19.0,221.0,104.0,74.0,30.0,427.0,104.0,70.0,25.0,107.0,19.0,102.0,41.0,199.0,112.0,427.0,171.0,17,031,824109,90.0,0.0,42.0,269.0,183.0,314.0,15.0,24.0,174.0,305.0,262.0,0.0,0.0,37.0,70.0,217.0,0.0,0.0,125.0,140.0,136.0,0.0
"Census Tract 8241.10, Cook County, Illinois",19.0,0.0,0.0,19.0,0.0,41.0,0.0,61.0,14.0,13.0,0.0,62.0,0.0,15.0,0.0,0.0,0.0,38.0,74.0,30.0,236.0,126.0,202.0,345.0,162.0,58.0,89.0,177.0,498.0,253.0,136.0,82.0,138.0,0.0,142.0,56.0,364.0,46.0,82.0,39.0,186.0,78.0,90.0,83.0,254.0,111.0,302.0,121.0,17,031,824110,87.0,0.0,12.0,78.0,91.0,203.0,0.0,29.0,180.0,112.0,119.0,15.0,0.0,49.0,175.0,104.0,0.0,0.0,19.0,62.0,104.0,85.0
"Census Tract 8241.11, Cook County, Illinois",0.0,34.0,0.0,56.0,24.0,21.0,37.0,45.0,17.0,52.0,0.0,34.0,0.0,11.0,0.0,0.0,15.0,63.0,75.0,63.0,219.0,16.0,283.0,349.0,182.0,110.0,88.0,145.0,468.0,261.0,136.0,36.0,104.0,26.0,149.0,86.0,306.0,71.0,98.0,15.0,157.0,23.0,28.0,93.0,104.0,65.0,363.0,235.0,17,031,824111,52.0,11.0,66.0,105.0,122.0,412.0,158.0,45.0,308.0,235.0,499.0,67.0,0.0,75.0,82.0,427.0,48.0,10.0,50.0,145.0,354.0,124.0
"Census Tract 8241.12, Cook County, Illinois",0.0,9.0,110.0,13.0,0.0,31.0,0.0,13.0,39.0,41.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,32.0,53.0,132.0,117.0,333.0,169.0,316.0,235.0,176.0,104.0,31.0,365.0,394.0,180.0,0.0,42.0,49.0,149.0,72.0,330.0,59.0,96.0,44.0,106.0,0.0,81.0,54.0,135.0,30.0,500.0,241.0,17,031,824112,286.0,15.0,34.0,128.0,48.0,248.0,55.0,41.0,20.0,155.0,283.0,28.0,0.0,38.0,13.0,52.0,41.0,0.0,116.0,50.0,98.0,56.0
"Census Tract 8243, Cook County, Illinois",0.0,26.0,0.0,13.0,13.0,107.0,44.0,143.0,74.0,101.0,0.0,0.0,0.0,96.0,0.0,15.0,60.0,122.0,164.0,64.0,167.0,208.0,72.0,348.0,161.0,65.0,145.0,130.0,178.0,92.0,17.0,0.0,0.0,24.0,87.0,50.0,105.0,32.0,65.0,42.0,143.0,0.0,38.0,0.0,111.0,42.0,148.0,38.0,17,031,824300,103.0,30.0,0.0,71.0,28.0,85.0,12.0,0.0,41.0,51.0,74.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,9.0,18.0,0.0,44.0
"Census Tract 8244, Cook County, Illinois",0.0,20.0,8.0,0.0,0.0,11.0,0.0,42.0,10.0,11.0,20.0,0.0,0.0,0.0,0.0,23.0,21.0,64.0,51.0,88.0,89.0,58.0,25.0,138.0,55.0,26.0,32.0,64.0,73.0,164.0,0.0,0.0,45.0,15.0,25.0,0.0,74.0,0.0,37.0,0.0,66.0,13.0,29.0,11.0,19.0,0.0,33.0,32.0,17,031,824400,31.0,0.0,18.0,0.0,20.0,31.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,35.0,0.0,11.0,0.0,0.0,0.0,0.0,21.0,16.0
"Census Tract 8245.03, Cook County, Illinois",13.0,32.0,0.0,30.0,0.0,0.0,5.0,63.0,16.0,22.0,0.0,13.0,15.0,57.0,0.0,0.0,18.0,7.0,13.0,100.0,96.0,38.0,175.0,333.0,207.0,90.0,16.0,127.0,490.0,205.0,69.0,15.0,55.0,21.0,119.0,49.0,206.0,33.0,71.0,9.0,59.0,90.0,45.0,68.0,94.0,17.0,267.0,123.0,17,031,824503,163.0,0.0,33.0,154.0,78.0,172.0,24.0,16.0,150.0,42.0,106.0,0.0,0.0,89.0,8.0,148.0,23.0,0.0,91.0,68.0,70.0,35.0
"Census Tract 8245.05, Cook County, Illinois",0.0,29.0,0.0,34.0,0.0,28.0,11.0,67.0,0.0,13.0,0.0,32.0,0.0,0.0,0.0,60.0,0.0,71.0,56.0,0.0,136.0,108.0,207.0,240.0,83.0,78.0,237.0,193.0,302.0,136.0,55.0,13.0,128.0,81.0,79.0,33.0,280.0,42.0,33.0,18.0,175.0,12.0,240.0,72.0,95.0,25.0,275.0,44.0,17,031,824505,49.0,29.0,9.0,96.0,51.0,110.0,56.0,45.0,105.0,34.0,134.0,14.0,0.0,0.0,36.0,94.0,27.0,0.0,22.0,0.0,81.0,0.0
"Census Tract 8245.06, Cook County, Illinois",0.0,82.0,38.0,15.0,18.0,18.0,11.0,120.0,0.0,112.0,22.0,37.0,32.0,0.0,0.0,64.0,0.0,65.0,89.0,32.0,103.0,161.0,192.0,230.0,207.0,109.0,59.0,127.0,321.0,460.0,76.0,13.0,46.0,48.0,89.0,26.0,351.0,75.0,81.0,0.0,61.0,16.0,100.0,91.0,44.0,37.0,224.0,81.0,17,031,824506,214.0,13.0,41.0,78.0,145.0,98.0,33.0,33.0,193.0,98.0,198.0,12.0,31.0,78.0,16.0,64.0,47.0,0.0,90.0,28.0,105.0,0.0
"Census Tract 8245.07, Cook County, Illinois",0.0,0.0,15.0,24.0,0.0,16.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,27.0,20.0,89.0,115.0,204.0,28.0,232.0,87.0,89.0,31.0,91.0,335.0,248.0,62.0,0.0,99.0,0.0,144.0,38.0,129.0,33.0,65.0,53.0,134.0,11.0,127.0,0.0,78.0,46.0,122.0,97.0,17,031,824507,96.0,13.0,0.0,61.0,58.0,95.0,26.0,11.0,120.0,78.0,31.0,63.0,0.0,0.0,46.0,50.0,43.0,0.0,12.0,30.0,127.0,13.0
"Census Tract 8246.01, Cook County, Illinois",0.0,0.0,0.0,27.0,33.0,14.0,0.0,31.0,40.0,8.0,0.0,0.0,0.0,30.0,0.0,12.0,0.0,0.0,30.0,27.0,40.0,87.0,89.0,249.0,128.0,50.0,54.0,89.0,159.0,138.0,46.0,6.0,69.0,0.0,82.0,39.0,134.0,39.0,29.0,16.0,77.0,12.0,47.0,0.0,139.0,36.0,157.0,128.0,17,031,824601,19.0,11.0,16.0,34.0,95.0,84.0,0.0,5.0,38.0,0.0,52.0,11.0,0.0,8.0,0.0,46.0,7.0,0.0,43.0,20.0,76.0,6.0
"Census Tract 8246.02, Cook County, Illinois",0.0,18.0,0.0,82.0,0.0,41.0,37.0,48.0,0.0,26.0,0.0,64.0,0.0,10.0,0.0,52.0,0.0,53.0,53.0,75.0,22.0,43.0,235.0,318.0,85.0,43.0,128.0,112.0,281.0,208.0,48.0,56.0,78.0,106.0,47.0,59.0,251.0,48.0,57.0,11.0,60.0,61.0,60.0,88.0,206.0,36.0,244.0,56.0,17,031,824602,79.0,0.0,27.0,50.0,77.0,105.0,7.0,54.0,82.0,107.0,157.0,7.0,0.0,9.0,0.0,14.0,8.0,0.0,8.0,13.0,15.0,16.0
"Census Tract 8247.01, Cook County, Illinois",16.0,49.0,41.0,63.0,9.0,10.0,12.0,48.0,13.0,30.0,16.0,0.0,14.0,38.0,0.0,11.0,5.0,22.0,45.0,26.0,156.0,65.0,109.0,200.0,35.0,50.0,66.0,78.0,146.0,64.0,7.0,0.0,77.0,32.0,37.0,32.0,140.0,13.0,9.0,0.0,0.0,0.0,70.0,30.0,92.0,0.0,190.0,12.0,17,031,824701,59.0,10.0,41.0,15.0,26.0,70.0,17.0,0.0,17.0,60.0,49.0,0.0,0.0,26.0,0.0,21.0,0.0,0.0,16.0,32.0,18.0,13.0
"Census Tract 8247.02, Cook County, Illinois",0.0,80.0,0.0,94.0,19.0,11.0,30.0,97.0,7.0,40.0,7.0,32.0,0.0,58.0,0.0,76.0,17.0,89.0,60.0,121.0,162.0,209.0,159.0,313.0,136.0,29.0,112.0,150.0,283.0,113.0,70.0,15.0,66.0,7.0,175.0,42.0,122.0,7.0,48.0,0.0,21.0,0.0,73.0,134.0,34.0,11.0,96.0,57.0,17,031,824702,103.0,7.0,9.0,0.0,21.0,21.0,0.0,28.0,95.0,20.0,84.0,6.0,0.0,10.0,10.0,14.0,35.0,0.0,0.0,12.0,11.0,0.0
"Census Tract 8248, Cook County, Illinois",18.0,32.0,68.0,118.0,111.0,14.0,67.0,121.0,30.0,9.0,43.0,0.0,39.0,100.0,56.0,63.0,121.0,56.0,89.0,22.0,111.0,327.0,195.0,289.0,103.0,74.0,254.0,32.0,247.0,25.0,33.0,0.0,39.0,0.0,85.0,0.0,145.0,9.0,18.0,0.0,28.0,58.0,98.0,22.0,137.0,62.0,135.0,16.0,17,031,824800,46.0,0.0,0.0,65.0,31.0,75.0,10.0,37.0,42.0,62.0,24.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,47.0,13.0
"Census Tract 8249, Cook County, Illinois",0.0,51.0,0.0,29.0,0.0,10.0,25.0,35.0,19.0,35.0,0.0,7.0,0.0,0.0,0.0,7.0,52.0,40.0,8.0,13.0,31.0,61.0,130.0,52.0,39.0,33.0,54.0,58.0,151.0,93.0,23.0,35.0,0.0,108.0,55.0,32.0,174.0,9.0,13.0,7.0,89.0,6.0,45.0,8.0,31.0,69.0,113.0,10.0,17,031,824900,29.0,0.0,0.0,27.0,0.0,9.0,9.0,0.0,0.0,10.0,80.0,5.0,0.0,0.0,0.0,22.0,0.0,0.0,37.0,11.0,29.0,0.0
"Census Tract 8250, Cook County, Illinois",45.0,39.0,12.0,116.0,65.0,33.0,48.0,125.0,41.0,41.0,0.0,72.0,0.0,22.0,13.0,0.0,20.0,41.0,47.0,28.0,81.0,185.0,167.0,200.0,75.0,65.0,74.0,91.0,238.0,92.0,144.0,18.0,49.0,78.0,93.0,32.0,90.0,40.0,54.0,0.0,57.0,0.0,116.0,49.0,86.0,34.0,152.0,77.0,17,031,825000,47.0,0.0,41.0,23.0,0.0,61.0,1.0,19.0,43.0,103.0,19.0,0.0,0.0,0.0,20.0,56.0,7.0,0.0,12.0,22.0,40.0,0.0
"Census Tract 8252, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,31.0,22.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,0.0,10.0,8.0,0.0,0.0,46.0,54.0,57.0,157.0,34.0,0.0,34.0,17.0,82.0,70.0,51.0,0.0,48.0,0.0,22.0,20.0,21.0,0.0,10.0,0.0,38.0,0.0,37.0,24.0,37.0,23.0,64.0,8.0,17,031,825200,38.0,0.0,0.0,0.0,31.0,9.0,0.0,10.0,30.0,24.0,19.0,10.0,0.0,12.0,12.0,21.0,19.0,10.0,11.0,0.0,12.0,0.0
"Census Tract 8253.01, Cook County, Illinois",24.0,40.0,21.0,9.0,0.0,51.0,26.0,60.0,51.0,137.0,0.0,13.0,19.0,36.0,0.0,13.0,0.0,89.0,37.0,35.0,231.0,265.0,142.0,340.0,286.0,136.0,152.0,161.0,372.0,467.0,12.0,12.0,200.0,99.0,88.0,20.0,364.0,50.0,128.0,0.0,223.0,0.0,73.0,62.0,54.0,69.0,216.0,185.0,17,031,825301,77.0,38.0,46.0,53.0,188.0,106.0,20.0,34.0,192.0,95.0,169.0,92.0,0.0,22.0,42.0,165.0,43.0,0.0,16.0,100.0,61.0,0.0
"Census Tract 8253.02, Cook County, Illinois",68.0,34.0,0.0,116.0,16.0,27.0,0.0,28.0,13.0,75.0,52.0,32.0,0.0,44.0,12.0,20.0,20.0,13.0,44.0,43.0,50.0,317.0,105.0,245.0,71.0,71.0,115.0,50.0,351.0,187.0,97.0,0.0,126.0,77.0,117.0,63.0,228.0,55.0,95.0,11.0,96.0,0.0,186.0,38.0,70.0,17.0,229.0,90.0,17,031,825302,90.0,0.0,28.0,118.0,56.0,175.0,16.0,11.0,131.0,205.0,127.0,27.0,0.0,38.0,60.0,77.0,19.0,0.0,54.0,31.0,105.0,0.0
"Census Tract 8254, Cook County, Illinois",0.0,40.0,58.0,23.0,98.0,74.0,141.0,50.0,61.0,70.0,12.0,15.0,15.0,8.0,17.0,42.0,160.0,44.0,67.0,242.0,124.0,168.0,182.0,346.0,188.0,21.0,0.0,96.0,314.0,411.0,145.0,0.0,41.0,8.0,112.0,29.0,217.0,65.0,36.0,17.0,73.0,19.0,37.0,32.0,170.0,96.0,310.0,99.0,17,031,825400,62.0,17.0,24.0,66.0,128.0,108.0,0.0,25.0,172.0,162.0,45.0,0.0,0.0,46.0,41.0,68.0,0.0,0.0,23.0,45.0,108.0,0.0
"Census Tract 8255.01, Cook County, Illinois",0.0,16.0,0.0,41.0,0.0,11.0,25.0,61.0,19.0,72.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,32.0,119.0,38.0,68.0,121.0,103.0,209.0,182.0,89.0,98.0,10.0,263.0,136.0,67.0,8.0,133.0,0.0,53.0,19.0,208.0,17.0,93.0,0.0,39.0,20.0,86.0,46.0,155.0,117.0,236.0,96.0,17,031,825501,81.0,0.0,0.0,99.0,55.0,71.0,13.0,0.0,177.0,98.0,77.0,10.0,13.0,0.0,0.0,10.0,54.0,0.0,63.0,25.0,79.0,39.0
"Census Tract 8255.03, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,39.0,24.0,23.0,38.0,77.0,0.0,54.0,30.0,0.0,0.0,0.0,0.0,45.0,23.0,9.0,53.0,86.0,78.0,151.0,141.0,58.0,28.0,113.0,186.0,192.0,39.0,0.0,12.0,45.0,126.0,55.0,154.0,48.0,28.0,28.0,254.0,14.0,83.0,76.0,88.0,56.0,251.0,104.0,17,031,825503,68.0,33.0,0.0,55.0,97.0,181.0,64.0,41.0,50.0,163.0,261.0,59.0,0.0,17.0,63.0,121.0,43.0,0.0,26.0,78.0,111.0,25.0
"Census Tract 8255.04, Cook County, Illinois",0.0,33.0,0.0,0.0,35.0,0.0,2.0,99.0,7.0,42.0,0.0,45.0,0.0,0.0,15.0,32.0,0.0,79.0,22.0,40.0,78.0,122.0,17.0,67.0,32.0,10.0,62.0,57.0,170.0,27.0,48.0,17.0,32.0,33.0,149.0,94.0,139.0,29.0,30.0,0.0,41.0,0.0,125.0,25.0,50.0,0.0,203.0,95.0,17,031,825504,97.0,10.0,0.0,75.0,0.0,17.0,7.0,20.0,35.0,92.0,74.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,42.0,12.0
"Census Tract 8255.05, Cook County, Illinois",0.0,0.0,0.0,16.0,0.0,10.0,16.0,57.0,0.0,33.0,0.0,0.0,0.0,13.0,0.0,0.0,12.0,64.0,11.0,30.0,189.0,253.0,53.0,220.0,54.0,45.0,20.0,26.0,162.0,124.0,37.0,0.0,22.0,84.0,170.0,58.0,203.0,37.0,43.0,0.0,125.0,0.0,169.0,36.0,198.0,9.0,329.0,113.0,17,031,825505,83.0,0.0,0.0,75.0,65.0,84.0,24.0,0.0,42.0,145.0,159.0,35.0,0.0,28.0,19.0,23.0,18.0,0.0,32.0,13.0,206.0,24.0
"Census Tract 8256, Cook County, Illinois",25.0,143.0,13.0,48.0,0.0,67.0,17.0,13.0,25.0,126.0,0.0,30.0,0.0,11.0,0.0,29.0,13.0,49.0,67.0,51.0,78.0,47.0,96.0,279.0,52.0,132.0,114.0,194.0,276.0,77.0,108.0,0.0,52.0,15.0,49.0,0.0,109.0,18.0,43.0,0.0,74.0,0.0,84.0,0.0,74.0,51.0,341.0,36.0,17,031,825600,101.0,0.0,9.0,37.0,32.0,10.0,0.0,20.0,43.0,29.0,104.0,0.0,0.0,9.0,0.0,35.0,9.0,0.0,0.0,12.0,26.0,0.0
"Census Tract 8257, Cook County, Illinois",12.0,12.0,0.0,17.0,3.0,85.0,28.0,69.0,51.0,21.0,0.0,0.0,6.0,114.0,18.0,17.0,27.0,34.0,75.0,28.0,145.0,151.0,98.0,223.0,66.0,39.0,60.0,24.0,177.0,97.0,20.0,18.0,87.0,9.0,89.0,6.0,103.0,22.0,45.0,7.0,85.0,4.0,80.0,43.0,160.0,25.0,213.0,37.0,17,031,825700,0.0,3.0,15.0,7.0,0.0,26.0,0.0,27.0,20.0,39.0,25.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,24.0,27.0,31.0,0.0
"Census Tract 8258.01, Cook County, Illinois",0.0,26.0,0.0,25.0,7.0,15.0,71.0,46.0,22.0,7.0,0.0,0.0,0.0,43.0,0.0,21.0,0.0,67.0,6.0,73.0,79.0,146.0,53.0,122.0,65.0,0.0,47.0,41.0,143.0,70.0,43.0,10.0,95.0,0.0,69.0,57.0,60.0,28.0,49.0,6.0,18.0,11.0,227.0,41.0,108.0,0.0,106.0,32.0,17,031,825801,29.0,0.0,27.0,0.0,29.0,8.0,0.0,38.0,69.0,31.0,52.0,0.0,0.0,9.0,0.0,10.0,6.0,28.0,49.0,19.0,51.0,20.0
"Census Tract 8258.02, Cook County, Illinois",48.0,0.0,0.0,76.0,55.0,34.0,29.0,50.0,23.0,0.0,0.0,89.0,0.0,0.0,25.0,16.0,12.0,12.0,15.0,14.0,68.0,71.0,181.0,152.0,68.0,86.0,104.0,133.0,239.0,23.0,94.0,0.0,40.0,0.0,162.0,44.0,143.0,76.0,62.0,0.0,259.0,0.0,201.0,40.0,92.0,58.0,235.0,49.0,17,031,825802,42.0,15.0,0.0,117.0,38.0,41.0,0.0,33.0,112.0,72.0,239.0,17.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,32.0,15.0,11.0
"Census Tract 8258.03, Cook County, Illinois",17.0,31.0,0.0,0.0,8.0,29.0,27.0,61.0,56.0,56.0,25.0,0.0,0.0,23.0,8.0,23.0,49.0,58.0,63.0,82.0,92.0,55.0,146.0,130.0,159.0,174.0,32.0,71.0,220.0,262.0,95.0,28.0,61.0,0.0,214.0,35.0,168.0,60.0,34.0,11.0,96.0,11.0,171.0,0.0,171.0,89.0,326.0,83.0,17,031,825803,79.0,0.0,0.0,46.0,39.0,86.0,0.0,41.0,38.0,103.0,126.0,0.0,0.0,0.0,12.0,34.0,0.0,0.0,36.0,25.0,0.0,13.0
"Census Tract 8259, Cook County, Illinois",0.0,64.0,0.0,15.0,22.0,22.0,29.0,48.0,14.0,8.0,0.0,31.0,13.0,17.0,9.0,17.0,32.0,63.0,15.0,55.0,50.0,126.0,186.0,103.0,60.0,141.0,57.0,31.0,145.0,59.0,26.0,16.0,111.0,0.0,105.0,6.0,96.0,8.0,15.0,0.0,69.0,0.0,130.0,22.0,142.0,14.0,137.0,6.0,17,031,825900,0.0,8.0,0.0,65.0,0.0,0.0,0.0,0.0,6.0,30.0,56.0,8.0,0.0,0.0,0.0,10.0,8.0,0.0,21.0,34.0,10.0,0.0
"Census Tract 8260, Cook County, Illinois",33.0,15.0,14.0,0.0,11.0,43.0,0.0,14.0,23.0,5.0,0.0,69.0,0.0,58.0,30.0,34.0,32.0,46.0,19.0,35.0,138.0,62.0,69.0,123.0,51.0,34.0,154.0,110.0,151.0,27.0,0.0,0.0,43.0,0.0,60.0,0.0,41.0,30.0,0.0,0.0,38.0,0.0,58.0,0.0,75.0,8.0,104.0,25.0,17,031,826000,0.0,0.0,0.0,16.0,28.0,12.0,0.0,0.0,9.0,70.0,16.0,0.0,0.0,56.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
"Census Tract 8261, Cook County, Illinois",19.0,47.0,34.0,5.0,32.0,0.0,70.0,45.0,12.0,49.0,0.0,30.0,0.0,0.0,64.0,51.0,55.0,26.0,66.0,180.0,50.0,229.0,198.0,237.0,105.0,140.0,123.0,179.0,217.0,134.0,75.0,48.0,84.0,0.0,134.0,41.0,169.0,26.0,41.0,0.0,165.0,0.0,286.0,46.0,231.0,48.0,223.0,16.0,17,031,826100,11.0,0.0,0.0,141.0,29.0,58.0,0.0,0.0,24.0,75.0,72.0,0.0,0.0,5.0,12.0,0.0,49.0,0.0,0.0,36.0,23.0,23.0
"Census Tract 8262.01, Cook County, Illinois",0.0,0.0,23.0,0.0,0.0,0.0,23.0,1.0,20.0,47.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,101.0,97.0,20.0,14.0,76.0,363.0,149.0,15.0,0.0,46.0,124.0,257.0,77.0,0.0,26.0,0.0,0.0,49.0,53.0,68.0,90.0,15.0,0.0,47.0,39.0,51.0,74.0,100.0,61.0,48.0,17,031,826201,113.0,103.0,0.0,24.0,54.0,14.0,45.0,0.0,1.0,0.0,96.0,51.0,0.0,0.0,0.0,7.0,49.0,0.0,15.0,6.0,16.0,15.0
"Census Tract 8262.02, Cook County, Illinois",0.0,74.0,0.0,58.0,64.0,34.0,12.0,68.0,40.0,58.0,0.0,9.0,0.0,21.0,0.0,68.0,64.0,50.0,12.0,62.0,68.0,168.0,55.0,136.0,137.0,77.0,114.0,154.0,159.0,172.0,91.0,0.0,89.0,0.0,137.0,38.0,130.0,0.0,39.0,25.0,200.0,28.0,255.0,0.0,20.0,35.0,212.0,82.0,17,031,826202,35.0,13.0,62.0,13.0,27.0,69.0,0.0,0.0,33.0,73.0,192.0,14.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,28.0,66.0,0.0
"Census Tract 8263.01, Cook County, Illinois",0.0,0.0,0.0,40.0,0.0,10.0,0.0,47.0,20.0,9.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,21.0,16.0,25.0,112.0,30.0,80.0,173.0,41.0,95.0,76.0,97.0,156.0,46.0,74.0,0.0,92.0,68.0,71.0,33.0,121.0,70.0,60.0,26.0,89.0,0.0,200.0,48.0,62.0,36.0,135.0,7.0,17,031,826301,43.0,14.0,27.0,9.0,9.0,10.0,0.0,0.0,0.0,66.0,103.0,9.0,0.0,0.0,0.0,47.0,0.0,0.0,19.0,27.0,72.0,16.0
"Census Tract 8263.03, Cook County, Illinois",0.0,85.0,10.0,0.0,0.0,41.0,0.0,47.0,34.0,19.0,0.0,0.0,23.0,13.0,0.0,23.0,0.0,39.0,67.0,22.0,69.0,49.0,10.0,102.0,53.0,0.0,35.0,27.0,60.0,146.0,178.0,16.0,48.0,0.0,75.0,0.0,143.0,103.0,54.0,0.0,44.0,11.0,36.0,0.0,93.0,0.0,161.0,38.0,17,031,826303,48.0,46.0,0.0,17.0,27.0,71.0,12.0,13.0,73.0,18.0,146.0,26.0,0.0,28.0,10.0,50.0,11.0,0.0,0.0,68.0,76.0,47.0
"Census Tract 8263.04, Cook County, Illinois",0.0,13.0,11.0,0.0,0.0,0.0,29.0,0.0,31.0,31.0,0.0,34.0,0.0,25.0,0.0,36.0,31.0,48.0,17.0,22.0,58.0,35.0,35.0,95.0,85.0,63.0,121.0,129.0,76.0,75.0,16.0,0.0,76.0,0.0,28.0,0.0,20.0,78.0,13.0,0.0,25.0,0.0,150.0,16.0,101.0,45.0,166.0,39.0,17,031,826304,83.0,9.0,0.0,38.0,25.0,40.0,0.0,11.0,72.0,28.0,119.0,0.0,0.0,8.0,0.0,10.0,0.0,0.0,5.0,23.0,28.0,11.0
"Census Tract 8264.01, Cook County, Illinois",10.0,102.0,33.0,0.0,0.0,0.0,7.0,35.0,52.0,15.0,0.0,19.0,0.0,30.0,0.0,15.0,0.0,34.0,0.0,65.0,63.0,78.0,24.0,129.0,34.0,53.0,63.0,43.0,101.0,119.0,19.0,0.0,231.0,30.0,60.0,10.0,51.0,54.0,32.0,33.0,72.0,20.0,74.0,7.0,124.0,66.0,134.0,56.0,17,031,826401,56.0,0.0,30.0,87.0,0.0,26.0,10.0,23.0,77.0,44.0,132.0,0.0,0.0,0.0,9.0,28.0,11.0,0.0,32.0,27.0,18.0,0.0
"Census Tract 8264.02, Cook County, Illinois",0.0,42.0,0.0,32.0,0.0,15.0,0.0,107.0,16.0,29.0,41.0,17.0,0.0,16.0,0.0,7.0,11.0,72.0,64.0,41.0,80.0,164.0,77.0,137.0,57.0,46.0,159.0,116.0,173.0,127.0,122.0,15.0,119.0,26.0,129.0,0.0,159.0,112.0,80.0,8.0,65.0,0.0,181.0,35.0,166.0,37.0,323.0,55.0,17,031,826402,72.0,0.0,0.0,130.0,49.0,19.0,24.0,0.0,161.0,63.0,52.0,16.0,0.0,0.0,0.0,0.0,7.0,0.0,12.0,0.0,52.0,0.0
"Census Tract 8265, Cook County, Illinois",0.0,107.0,0.0,0.0,0.0,20.0,0.0,58.0,0.0,77.0,0.0,48.0,0.0,47.0,0.0,23.0,17.0,43.0,14.0,46.0,227.0,150.0,102.0,226.0,56.0,153.0,81.0,92.0,204.0,155.0,126.0,58.0,111.0,29.0,95.0,59.0,305.0,45.0,63.0,25.0,151.0,0.0,46.0,10.0,187.0,92.0,334.0,47.0,17,031,826500,14.0,0.0,0.0,0.0,31.0,58.0,0.0,65.0,52.0,163.0,98.0,15.0,0.0,0.0,0.0,18.0,0.0,0.0,13.0,34.0,96.0,17.0
"Census Tract 8266, Cook County, Illinois",0.0,55.0,0.0,60.0,16.0,11.0,0.0,71.0,51.0,54.0,0.0,63.0,0.0,0.0,0.0,0.0,10.0,179.0,12.0,67.0,218.0,119.0,83.0,305.0,19.0,183.0,25.0,141.0,131.0,145.0,122.0,0.0,32.0,0.0,107.0,76.0,191.0,13.0,38.0,0.0,68.0,0.0,182.0,28.0,134.0,58.0,307.0,21.0,17,031,826600,23.0,0.0,0.0,0.0,17.0,49.0,0.0,42.0,33.0,136.0,33.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,38.0,66.0,101.0,0.0
"Census Tract 8267, Cook County, Illinois",50.0,49.0,0.0,72.0,0.0,49.0,12.0,19.0,18.0,17.0,0.0,15.0,0.0,93.0,0.0,24.0,0.0,63.0,16.0,10.0,3.0,326.0,85.0,330.0,32.0,135.0,96.0,134.0,160.0,122.0,60.0,0.0,134.0,0.0,114.0,0.0,126.0,44.0,0.0,0.0,163.0,0.0,137.0,0.0,228.0,97.0,202.0,61.0,17,031,826700,44.0,0.0,0.0,20.0,55.0,78.0,6.0,47.0,93.0,61.0,115.0,5.0,26.0,0.0,0.0,17.0,0.0,0.0,16.0,30.0,39.0,0.0
