NAME,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,state,county,tract
"Census Tract 503, Cook County, Illinois",41.0,30.0,7.0,5.0,43.0,51.0,21.0,78.0,26.0,89.0,70.0,151.0,207.0,46.0,114.0,107.0,17,031,050300
"Census Tract 512, Cook County, Illinois",25.0,3.0,12.0,8.0,8.0,0.0,24.0,18.0,0.0,65.0,43.0,126.0,89.0,56.0,55.0,109.0,17,031,051200
"Census Tract 618, Cook County, Illinois",57.0,76.0,10.0,53.0,25.0,16.0,27.0,42.0,43.0,43.0,80.0,80.0,59.0,36.0,11.0,21.0,17,031,061800
"Census Tract 623, Cook County, Illinois",6.0,61.0,0.0,38.0,0.0,5.0,18.0,12.0,4.0,30.0,29.0,48.0,152.0,33.0,64.0,191.0,17,031,062300
"Census Tract 704, Cook County, Illinois",253.0,113.0,57.0,59.0,15.0,63.0,0.0,15.0,21.0,82.0,108.0,86.0,147.0,82.0,125.0,394.0,17,031,070400
"Census Tract 706, Cook County, Illinois",25.0,7.0,0.0,0.0,8.0,16.0,25.0,13.0,26.0,68.0,78.0,166.0,122.0,89.0,255.0,403.0,17,031,070600
"Census Tract 713, Cook County, Illinois",97.0,65.0,20.0,79.0,53.0,124.0,70.0,40.0,47.0,87.0,89.0,260.0,240.0,85.0,182.0,330.0,17,031,071300
"Census Tract 803, Cook County, Illinois",248.0,30.0,19.0,45.0,12.0,113.0,50.0,12.0,26.0,34.0,117.0,437.0,374.0,94.0,242.0,604.0,17,031,080300
"Census Tract 816, Cook County, Illinois",261.0,50.0,67.0,22.0,25.0,62.0,121.0,0.0,28.0,119.0,255.0,306.0,96.0,124.0,212.0,524.0,17,031,081600
"Census Tract 818, Cook County, Illinois",346.0,72.0,24.0,109.0,27.0,67.0,134.0,119.0,164.0,224.0,434.0,887.0,689.0,373.0,507.0,1102.0,17,031,081800
"Census Tract 819, Cook County, Illinois",111.0,30.0,5.0,20.0,4.0,0.0,0.0,5.0,10.0,24.0,10.0,49.0,34.0,48.0,83.0,138.0,17,031,081900
"Census Tract 8190, Cook County, Illinois",29.0,53.0,75.0,74.0,9.0,23.0,57.0,21.0,82.0,64.0,55.0,167.0,217.0,170.0,192.0,351.0,17,031,819000
"Census Tract 8193, Cook County, Illinois",25.0,30.0,18.0,50.0,11.0,29.0,52.0,23.0,29.0,91.0,99.0,187.0,85.0,120.0,58.0,67.0,17,031,819300
"Census Tract 8204, Cook County, Illinois",82.0,71.0,30.0,142.0,86.0,141.0,137.0,90.0,119.0,163.0,175.0,135.0,142.0,45.0,26.0,25.0,17,031,820400
"Census Tract 8208, Cook County, Illinois",13.0,19.0,38.0,81.0,35.0,38.0,66.0,38.0,26.0,93.0,173.0,298.0,110.0,106.0,27.0,3.0,17,031,820800
"Census Tract 1701, Cook County, Illinois",90.0,84.0,51.0,126.0,46.0,53.0,40.0,36.0,81.0,45.0,77.0,121.0,38.0,46.0,23.0,7.0,17,031,170100
"Census Tract 1707, Cook County, Illinois",85.0,26.0,66.0,74.0,21.0,94.0,64.0,32.0,29.0,77.0,135.0,166.0,59.0,39.0,57.0,10.0,17,031,170700
"Census Tract 1901, Cook County, Illinois",45.0,70.0,101.0,115.0,76.0,57.0,92.0,22.0,23.0,34.0,29.0,79.0,32.0,13.0,14.0,0.0,17,031,190100
"Census Tract 2205, Cook County, Illinois",70.0,39.0,41.0,56.0,66.0,9.0,46.0,82.0,90.0,91.0,151.0,171.0,87.0,80.0,90.0,40.0,17,031,220500
"Census Tract 2227, Cook County, Illinois",63.0,31.0,62.0,31.0,68.0,70.0,25.0,88.0,14.0,105.0,68.0,92.0,76.0,42.0,5.0,20.0,17,031,222700
"Census Tract 2312, Cook County, Illinois",308.0,184.0,198.0,124.0,83.0,74.0,46.0,57.0,90.0,211.0,96.0,54.0,40.0,0.0,0.0,0.0,17,031,231200
"Census Tract 2315, Cook County, Illinois",509.0,223.0,117.0,165.0,176.0,142.0,45.0,131.0,73.0,100.0,106.0,97.0,5.0,0.0,34.0,0.0,17,031,231500
"Census Tract 2405, Cook County, Illinois",44.0,18.0,18.0,16.0,39.0,0.0,0.0,59.0,9.0,82.0,88.0,119.0,176.0,77.0,226.0,188.0,17,031,240500
"Census Tract 2409, Cook County, Illinois",112.0,46.0,5.0,27.0,23.0,31.0,23.0,25.0,56.0,30.0,33.0,44.0,28.0,21.0,11.0,6.0,17,031,240900
"Census Tract 2422, Cook County, Illinois",47.0,100.0,8.0,62.0,36.0,6.0,10.0,163.0,40.0,103.0,172.0,241.0,133.0,200.0,128.0,282.0,17,031,242200
"Census Tract 2435, Cook County, Illinois",99.0,30.0,48.0,42.0,49.0,21.0,82.0,16.0,28.0,137.0,130.0,227.0,233.0,144.0,119.0,270.0,17,031,243500
"Census Tract 2505, Cook County, Illinois",229.0,135.0,164.0,196.0,145.0,47.0,143.0,90.0,56.0,170.0,288.0,387.0,278.0,185.0,246.0,118.0,17,031,250500
"Census Tract 2510, Cook County, Illinois",48.0,12.0,75.0,11.0,56.0,11.0,4.0,20.0,36.0,14.0,48.0,19.0,0.0,0.0,4.0,8.0,17,031,251000
"Census Tract 1909, Cook County, Illinois",0.0,54.0,38.0,47.0,91.0,84.0,17.0,29.0,13.0,32.0,60.0,23.0,35.0,52.0,15.0,0.0,17,031,190900
"Census Tract 8036.08, Cook County, Illinois",131.0,68.0,48.0,110.0,83.0,118.0,105.0,126.0,157.0,232.0,321.0,357.0,311.0,120.0,81.0,555.0,17,031,803608
"Census Tract 8048.03, Cook County, Illinois",136.0,17.0,84.0,28.0,21.0,47.0,77.0,182.0,86.0,177.0,173.0,269.0,280.0,236.0,234.0,100.0,17,031,804803
"Census Tract 8051.06, Cook County, Illinois",60.0,47.0,17.0,26.0,45.0,26.0,25.0,99.0,50.0,69.0,164.0,146.0,110.0,98.0,64.0,92.0,17,031,805106
"Census Tract 8051.09, Cook County, Illinois",97.0,17.0,109.0,36.0,44.0,50.0,71.0,65.0,37.0,108.0,174.0,258.0,173.0,71.0,78.0,195.0,17,031,805109
"Census Tract 8050.02, Cook County, Illinois",149.0,73.0,112.0,82.0,169.0,235.0,137.0,189.0,33.0,367.0,439.0,252.0,198.0,119.0,82.0,64.0,17,031,805002
"Census Tract 8048.08, Cook County, Illinois",43.0,13.0,30.0,23.0,11.0,44.0,32.0,31.0,21.0,49.0,93.0,195.0,64.0,80.0,79.0,65.0,17,031,804808
"Census Tract 8049.02, Cook County, Illinois",56.0,28.0,23.0,115.0,65.0,39.0,46.0,112.0,41.0,113.0,171.0,293.0,299.0,200.0,233.0,99.0,17,031,804902
"Census Tract 8051.12, Cook County, Illinois",53.0,61.0,94.0,99.0,70.0,71.0,69.0,65.0,53.0,83.0,99.0,184.0,110.0,64.0,60.0,16.0,17,031,805112
"Census Tract 8055.02, Cook County, Illinois",16.0,14.0,41.0,92.0,30.0,59.0,22.0,68.0,59.0,53.0,85.0,167.0,192.0,64.0,108.0,352.0,17,031,805502
"Census Tract 8058.01, Cook County, Illinois",13.0,28.0,40.0,41.0,28.0,46.0,31.0,46.0,28.0,88.0,94.0,100.0,124.0,26.0,141.0,142.0,17,031,805801
"Census Tract 8067, Cook County, Illinois",36.0,17.0,54.0,37.0,75.0,19.0,20.0,57.0,35.0,77.0,171.0,244.0,162.0,81.0,204.0,305.0,17,031,806700
"Census Tract 8078, Cook County, Illinois",5.0,35.0,8.0,25.0,37.0,13.0,49.0,25.0,21.0,53.0,106.0,150.0,100.0,59.0,91.0,63.0,17,031,807800
"Census Tract 8090, Cook County, Illinois",0.0,18.0,52.0,10.0,28.0,8.0,8.0,52.0,49.0,31.0,116.0,169.0,191.0,81.0,234.0,501.0,17,031,809000
"Census Tract 8091, Cook County, Illinois",30.0,33.0,54.0,16.0,55.0,48.0,10.0,95.0,69.0,81.0,157.0,100.0,73.0,119.0,128.0,398.0,17,031,809100
"Census Tract 8103.02, Cook County, Illinois",22.0,8.0,31.0,34.0,85.0,103.0,50.0,60.0,35.0,82.0,125.0,107.0,121.0,104.0,152.0,79.0,17,031,810302
"Census Tract 8105.02, Cook County, Illinois",139.0,88.0,202.0,26.0,105.0,109.0,65.0,130.0,131.0,142.0,204.0,298.0,138.0,75.0,12.0,18.0,17,031,810502
"Census Tract 8107.01, Cook County, Illinois",89.0,136.0,208.0,145.0,105.0,136.0,145.0,35.0,112.0,124.0,211.0,198.0,167.0,54.0,27.0,29.0,17,031,810701
"Census Tract 8108, Cook County, Illinois",70.0,48.0,147.0,71.0,59.0,117.0,100.0,54.0,32.0,64.0,179.0,267.0,256.0,131.0,82.0,57.0,17,031,810800
"Census Tract 8114.02, Cook County, Illinois",74.0,59.0,61.0,102.0,83.0,84.0,57.0,151.0,66.0,127.0,178.0,171.0,165.0,92.0,96.0,10.0,17,031,811402
"Census Tract 8115, Cook County, Illinois",7.0,85.0,98.0,80.0,37.0,93.0,102.0,78.0,65.0,168.0,324.0,428.0,186.0,84.0,85.0,44.0,17,031,811500
"Census Tract 8119, Cook County, Illinois",68.0,25.0,100.0,30.0,45.0,56.0,39.0,113.0,30.0,48.0,141.0,136.0,67.0,101.0,150.0,648.0,17,031,811900
"Census Tract 1910, Cook County, Illinois",38.0,46.0,27.0,37.0,52.0,46.0,42.0,27.0,43.0,87.0,44.0,95.0,41.0,21.0,36.0,5.0,17,031,191000
"Census Tract 8056, Cook County, Illinois",29.0,40.0,15.0,38.0,39.0,26.0,38.0,45.0,26.0,51.0,135.0,159.0,202.0,46.0,203.0,415.0,17,031,805600
"Census Tract 8060.04, Cook County, Illinois",91.0,60.0,178.0,261.0,195.0,405.0,144.0,140.0,223.0,159.0,306.0,240.0,110.0,83.0,86.0,99.0,17,031,806004
"Census Tract 8072, Cook County, Illinois",36.0,79.0,56.0,30.0,175.0,45.0,124.0,37.0,40.0,64.0,150.0,295.0,164.0,135.0,338.0,133.0,17,031,807200
"Census Tract 8075, Cook County, Illinois",72.0,11.0,15.0,25.0,25.0,32.0,55.0,41.0,72.0,76.0,79.0,172.0,178.0,37.0,104.0,103.0,17,031,807500
"Census Tract 8173, Cook County, Illinois",109.0,57.0,26.0,64.0,74.0,13.0,62.0,39.0,50.0,113.0,74.0,21.0,29.0,5.0,4.0,0.0,17,031,817300
"Census Tract 8191, Cook County, Illinois",129.0,104.0,85.0,66.0,95.0,110.0,39.0,131.0,80.0,111.0,172.0,343.0,159.0,43.0,19.0,15.0,17,031,819100
"Census Tract 8196, Cook County, Illinois",6.0,20.0,6.0,22.0,0.0,13.0,15.0,32.0,16.0,37.0,146.0,137.0,179.0,82.0,209.0,333.0,17,031,819600
"Census Tract 8278.04, Cook County, Illinois",34.0,38.0,55.0,51.0,36.0,137.0,73.0,9.0,8.0,72.0,150.0,146.0,98.0,76.0,98.0,34.0,17,031,827804
"Census Tract 8275, Cook County, Illinois",505.0,150.0,48.0,171.0,147.0,87.0,36.0,68.0,35.0,196.0,205.0,93.0,55.0,10.0,0.0,0.0,17,031,827500
"Census Tract 8278.01, Cook County, Illinois",110.0,53.0,115.0,64.0,29.0,43.0,98.0,128.0,43.0,156.0,226.0,175.0,219.0,52.0,47.0,69.0,17,031,827801
"Census Tract 8285.06, Cook County, Illinois",261.0,177.0,191.0,240.0,191.0,226.0,114.0,246.0,159.0,199.0,124.0,419.0,206.0,262.0,88.0,0.0,17,031,828506
"Census Tract 8291, Cook County, Illinois",293.0,60.0,55.0,184.0,82.0,55.0,9.0,133.0,14.0,50.0,119.0,91.0,51.0,10.0,31.0,0.0,17,031,829100
"Census Tract 8295, Cook County, Illinois",188.0,121.0,84.0,101.0,169.0,79.0,107.0,38.0,7.0,217.0,113.0,158.0,34.0,19.0,21.0,0.0,17,031,829500
"Census Tract 8300.04, Cook County, Illinois",116.0,45.0,196.0,181.0,234.0,38.0,150.0,54.0,58.0,76.0,98.0,318.0,286.0,293.0,224.0,100.0,17,031,830004
"Census Tract 8300.05, Cook County, Illinois",45.0,16.0,98.0,41.0,59.0,17.0,49.0,47.0,52.0,137.0,153.0,314.0,122.0,114.0,286.0,212.0,17,031,830005
"Census Tract 8300.06, Cook County, Illinois",133.0,56.0,61.0,31.0,34.0,20.0,36.0,89.0,62.0,199.0,97.0,119.0,52.0,18.0,3.0,48.0,17,031,830006
"Census Tract 8302.01, Cook County, Illinois",159.0,187.0,57.0,86.0,169.0,187.0,119.0,63.0,241.0,168.0,319.0,304.0,189.0,128.0,151.0,75.0,17,031,830201
"Census Tract 8366, Cook County, Illinois",170.0,75.0,16.0,72.0,31.0,0.0,132.0,7.0,10.0,62.0,142.0,80.0,106.0,21.0,8.0,21.0,17,031,836600
"Census Tract 8363, Cook County, Illinois",64.0,3.0,28.0,45.0,37.0,35.0,6.0,23.0,19.0,53.0,111.0,107.0,27.0,45.0,30.0,22.0,17,031,836300
"Census Tract 8364, Cook County, Illinois",375.0,205.0,107.0,24.0,24.0,44.0,53.0,103.0,25.0,60.0,128.0,43.0,67.0,45.0,87.0,139.0,17,031,836400
"Census Tract 8365, Cook County, Illinois",102.0,86.0,41.0,85.0,66.0,29.0,42.0,26.0,24.0,23.0,61.0,9.0,15.0,3.0,0.0,0.0,17,031,836500
"Census Tract 8367, Cook County, Illinois",184.0,39.0,105.0,52.0,52.0,71.0,31.0,7.0,26.0,63.0,30.0,68.0,45.0,0.0,0.0,0.0,17,031,836700
"Census Tract 8368, Cook County, Illinois",449.0,86.0,109.0,55.0,5.0,35.0,65.0,60.0,8.0,28.0,17.0,30.0,10.0,0.0,0.0,0.0,17,031,836800
"Census Tract 8369, Cook County, Illinois",92.0,41.0,15.0,40.0,40.0,0.0,10.0,27.0,20.0,54.0,68.0,39.0,21.0,17.0,0.0,0.0,17,031,836900
"Census Tract 8370, Cook County, Illinois",293.0,68.0,37.0,33.0,59.0,44.0,29.0,43.0,11.0,58.0,71.0,48.0,53.0,0.0,5.0,20.0,17,031,837000
"Census Tract 8371, Cook County, Illinois",178.0,191.0,35.0,52.0,46.0,21.0,67.0,37.0,0.0,5.0,46.0,91.0,35.0,20.0,20.0,0.0,17,031,837100
"Census Tract 8373, Cook County, Illinois",127.0,54.0,93.0,22.0,63.0,47.0,0.0,26.0,0.0,16.0,61.0,78.0,38.0,5.0,21.0,0.0,17,031,837300
"Census Tract 8374, Cook County, Illinois",141.0,74.0,12.0,35.0,47.0,21.0,16.0,51.0,24.0,57.0,0.0,107.0,10.0,7.0,3.0,6.0,17,031,837400
"Census Tract 8378, Cook County, Illinois",134.0,29.0,140.0,29.0,71.0,61.0,24.0,62.0,19.0,64.0,148.0,137.0,91.0,49.0,48.0,18.0,17,031,837800
"Census Tract 8037.02, Cook County, Illinois",95.0,45.0,40.0,202.0,85.0,127.0,122.0,99.0,91.0,193.0,124.0,276.0,263.0,248.0,358.0,187.0,17,031,803702
"Census Tract 8041.08, Cook County, Illinois",144.0,35.0,61.0,61.0,78.0,20.0,57.0,144.0,71.0,210.0,202.0,501.0,247.0,61.0,62.0,63.0,17,031,804108
"Census Tract 8041.09, Cook County, Illinois",61.0,117.0,17.0,34.0,35.0,30.0,43.0,9.0,0.0,91.0,79.0,197.0,120.0,89.0,85.0,184.0,17,031,804109
"Census Tract 8043.08, Cook County, Illinois",0.0,111.0,117.0,74.0,14.0,104.0,122.0,61.0,81.0,244.0,340.0,455.0,324.0,168.0,144.0,88.0,17,031,804308
"Census Tract 8043.09, Cook County, Illinois",12.0,12.0,33.0,34.0,6.0,62.0,86.0,44.0,90.0,88.0,125.0,108.0,69.0,43.0,11.0,43.0,17,031,804309
"Census Tract 8043.10, Cook County, Illinois",124.0,68.0,0.0,58.0,56.0,146.0,88.0,53.0,45.0,237.0,238.0,546.0,476.0,216.0,511.0,191.0,17,031,804310
"Census Tract 8043.11, Cook County, Illinois",92.0,74.0,25.0,37.0,34.0,98.0,83.0,29.0,83.0,57.0,290.0,435.0,279.0,297.0,215.0,416.0,17,031,804311
"Census Tract 8044.03, Cook County, Illinois",136.0,54.0,98.0,96.0,184.0,30.0,161.0,66.0,80.0,117.0,180.0,435.0,164.0,193.0,199.0,218.0,17,031,804403
"Census Tract 8044.04, Cook County, Illinois",70.0,7.0,38.0,100.0,10.0,55.0,47.0,36.0,23.0,115.0,186.0,277.0,173.0,107.0,95.0,50.0,17,031,804404
"Census Tract 8044.05, Cook County, Illinois",35.0,69.0,38.0,80.0,63.0,38.0,98.0,0.0,70.0,179.0,100.0,85.0,77.0,36.0,18.0,10.0,17,031,804405
"Census Tract 3504, Cook County, Illinois",275.0,44.0,50.0,40.0,18.0,0.0,20.0,19.0,12.0,3.0,16.0,11.0,0.0,0.0,0.0,0.0,17,031,350400
"Census Tract 3206, Cook County, Illinois",227.0,193.0,49.0,0.0,27.0,31.0,43.0,38.0,65.0,185.0,272.0,369.0,245.0,196.0,114.0,463.0,17,031,320600
"Census Tract 8048.10, Cook County, Illinois",97.0,27.0,102.0,136.0,80.0,119.0,61.0,179.0,141.0,140.0,272.0,503.0,314.0,160.0,124.0,139.0,17,031,804810
"Census Tract 8049.01, Cook County, Illinois",14.0,29.0,60.0,130.0,69.0,102.0,93.0,60.0,83.0,170.0,337.0,444.0,191.0,190.0,230.0,255.0,17,031,804901
"Census Tract 8053.01, Cook County, Illinois",147.0,10.0,36.0,66.0,39.0,110.0,85.0,36.0,31.0,43.0,145.0,170.0,146.0,56.0,10.0,60.0,17,031,805301
"Census Tract 8053.02, Cook County, Illinois",32.0,16.0,58.0,61.0,16.0,83.0,62.0,77.0,34.0,50.0,147.0,153.0,150.0,137.0,122.0,37.0,17,031,805302
"Census Tract 8054.02, Cook County, Illinois",91.0,99.0,63.0,56.0,66.0,104.0,134.0,100.0,73.0,210.0,111.0,240.0,275.0,113.0,94.0,6.0,17,031,805402
"Census Tract 8063, Cook County, Illinois",32.0,34.0,29.0,51.0,62.0,99.0,131.0,73.0,70.0,108.0,176.0,227.0,224.0,148.0,100.0,144.0,17,031,806300
"Census Tract 8071, Cook County, Illinois",50.0,14.0,0.0,25.0,41.0,35.0,28.0,8.0,55.0,40.0,33.0,192.0,177.0,159.0,124.0,252.0,17,031,807100
"Census Tract 8082, Cook County, Illinois",83.0,65.0,132.0,113.0,44.0,114.0,42.0,118.0,76.0,106.0,219.0,302.0,196.0,205.0,102.0,39.0,17,031,808200
"Census Tract 8085, Cook County, Illinois",34.0,46.0,45.0,24.0,27.0,61.0,31.0,69.0,55.0,88.0,78.0,224.0,167.0,134.0,117.0,120.0,17,031,808500
"Census Tract 8129, Cook County, Illinois",72.0,41.0,101.0,65.0,37.0,24.0,77.0,93.0,37.0,83.0,163.0,254.0,169.0,135.0,184.0,310.0,17,031,812900
"Census Tract 8131, Cook County, Illinois",142.0,9.0,52.0,12.0,107.0,60.0,52.0,48.0,96.0,124.0,124.0,276.0,279.0,121.0,167.0,98.0,17,031,813100
"Census Tract 8132, Cook County, Illinois",9.0,32.0,35.0,35.0,54.0,28.0,84.0,53.0,50.0,145.0,124.0,208.0,236.0,128.0,196.0,241.0,17,031,813200
"Census Tract 8134, Cook County, Illinois",165.0,70.0,118.0,141.0,106.0,154.0,205.0,80.0,98.0,189.0,206.0,292.0,25.0,9.0,41.0,8.0,17,031,813400
"Census Tract 8141, Cook County, Illinois",81.0,48.0,106.0,171.0,62.0,88.0,104.0,50.0,50.0,88.0,123.0,138.0,20.0,37.0,12.0,0.0,17,031,814100
"Census Tract 2916, Cook County, Illinois",32.0,39.0,4.0,37.0,23.0,23.0,17.0,0.0,10.0,35.0,0.0,64.0,9.0,0.0,13.0,0.0,17,031,291600
"Census Tract 2924, Cook County, Illinois",155.0,59.0,69.0,45.0,43.0,61.0,20.0,38.0,20.0,34.0,19.0,35.0,18.0,15.0,0.0,6.0,17,031,292400
"Census Tract 3011, Cook County, Illinois",121.0,64.0,55.0,56.0,140.0,9.0,31.0,39.0,35.0,58.0,77.0,57.0,20.0,23.0,0.0,0.0,17,031,301100
"Census Tract 3016, Cook County, Illinois",95.0,124.0,185.0,92.0,164.0,65.0,59.0,82.0,97.0,98.0,14.0,43.0,29.0,36.0,0.0,25.0,17,031,301600
"Census Tract 8059.02, Cook County, Illinois",46.0,10.0,59.0,54.0,108.0,138.0,50.0,126.0,14.0,98.0,215.0,436.0,280.0,110.0,190.0,208.0,17,031,805902
"Census Tract 8061.02, Cook County, Illinois",42.0,36.0,31.0,48.0,78.0,61.0,67.0,85.0,22.0,109.0,164.0,219.0,179.0,149.0,156.0,62.0,17,031,806102
"Census Tract 8069, Cook County, Illinois",215.0,60.0,71.0,103.0,70.0,98.0,117.0,32.0,51.0,147.0,342.0,368.0,108.0,84.0,104.0,85.0,17,031,806900
"Census Tract 8084, Cook County, Illinois",69.0,39.0,99.0,66.0,14.0,14.0,88.0,15.0,41.0,98.0,132.0,207.0,134.0,181.0,123.0,107.0,17,031,808400
"Census Tract 8086, Cook County, Illinois",12.0,0.0,33.0,40.0,13.0,12.0,7.0,2.0,36.0,19.0,48.0,100.0,36.0,51.0,77.0,209.0,17,031,808600
"Census Tract 3105, Cook County, Illinois",19.0,44.0,88.0,58.0,5.0,39.0,40.0,33.0,9.0,45.0,49.0,65.0,18.0,10.0,0.0,7.0,17,031,310500
"Census Tract 3109, Cook County, Illinois",162.0,168.0,105.0,193.0,115.0,88.0,34.0,45.0,130.0,81.0,238.0,139.0,27.0,50.0,22.0,34.0,17,031,310900
"Census Tract 8077, Cook County, Illinois",178.0,183.0,103.0,65.0,235.0,44.0,102.0,109.0,52.0,254.0,110.0,255.0,231.0,51.0,77.0,213.0,17,031,807700
"Census Tract 3904, Cook County, Illinois",373.0,203.0,78.0,98.0,108.0,190.0,74.0,71.0,25.0,26.0,30.0,23.0,38.0,6.0,16.0,83.0,17,031,390400
"Census Tract 4201, Cook County, Illinois",257.0,46.0,119.0,30.0,26.0,59.0,9.0,19.0,11.0,68.0,24.0,8.0,0.0,17.0,4.0,8.0,17,031,420100
"Census Tract 4204, Cook County, Illinois",176.0,69.0,113.0,19.0,2.0,9.0,8.0,31.0,5.0,10.0,59.0,49.0,7.0,24.0,24.0,4.0,17,031,420400
"Census Tract 4312, Cook County, Illinois",85.0,76.0,22.0,37.0,74.0,33.0,137.0,21.0,66.0,84.0,145.0,292.0,34.0,29.0,10.0,8.0,17,031,431200
"Census Tract 4605, Cook County, Illinois",138.0,120.0,213.0,147.0,126.0,139.0,127.0,247.0,143.0,180.0,180.0,167.0,118.0,35.0,36.0,13.0,17,031,460500
"Census Tract 4802, Cook County, Illinois",48.0,49.0,31.0,64.0,47.0,32.0,49.0,38.0,24.0,31.0,41.0,42.0,42.0,0.0,11.0,0.0,17,031,480200
"Census Tract 4905, Cook County, Illinois",66.0,4.0,78.0,49.0,15.0,6.0,61.0,48.0,27.0,150.0,90.0,146.0,35.0,9.0,12.0,0.0,17,031,490500
"Census Tract 4906, Cook County, Illinois",81.0,12.0,17.0,18.0,71.0,51.0,11.0,28.0,17.0,50.0,70.0,57.0,39.0,4.0,23.0,4.0,17,031,490600
"Census Tract 4908, Cook County, Illinois",163.0,141.0,51.0,59.0,166.0,92.0,73.0,79.0,94.0,71.0,118.0,173.0,67.0,43.0,9.0,10.0,17,031,490800
"Census Tract 5002, Cook County, Illinois",171.0,102.0,28.0,48.0,39.0,33.0,49.0,35.0,7.0,48.0,58.0,81.0,47.0,0.0,12.0,0.0,17,031,500200
"Census Tract 5103, Cook County, Illinois",319.0,131.0,162.0,162.0,94.0,70.0,73.0,151.0,91.0,138.0,253.0,140.0,75.0,18.0,38.0,0.0,17,031,510300
"Census Tract 5203, Cook County, Illinois",106.0,108.0,122.0,118.0,62.0,145.0,117.0,77.0,36.0,196.0,187.0,190.0,139.0,43.0,40.0,0.0,17,031,520300
"Census Tract 8148, Cook County, Illinois",91.0,70.0,116.0,139.0,80.0,95.0,71.0,11.0,133.0,142.0,291.0,285.0,259.0,133.0,75.0,0.0,17,031,814800
"Census Tract 8149, Cook County, Illinois",218.0,61.0,146.0,167.0,285.0,160.0,106.0,142.0,62.0,231.0,250.0,336.0,78.0,57.0,80.0,0.0,17,031,814900
"Census Tract 8153, Cook County, Illinois",67.0,99.0,51.0,13.0,19.0,79.0,36.0,54.0,31.0,113.0,191.0,216.0,29.0,184.0,62.0,22.0,17,031,815300
"Census Tract 8156, Cook County, Illinois",132.0,84.0,147.0,120.0,106.0,93.0,95.0,103.0,98.0,155.0,146.0,376.0,182.0,23.0,75.0,51.0,17,031,815600
"Census Tract 8183, Cook County, Illinois",164.0,61.0,43.0,175.0,17.0,160.0,150.0,62.0,73.0,310.0,205.0,322.0,171.0,84.0,41.0,55.0,17,031,818300
"Census Tract 8192, Cook County, Illinois",82.0,113.0,115.0,118.0,187.0,191.0,38.0,101.0,97.0,245.0,241.0,317.0,132.0,71.0,54.0,16.0,17,031,819200
"Census Tract 1406.01, Cook County, Illinois",70.0,102.0,35.0,67.0,33.0,7.0,22.0,50.0,54.0,100.0,60.0,58.0,84.0,71.0,6.0,29.0,17,031,140601
"Census Tract 1407.01, Cook County, Illinois",70.0,12.0,70.0,27.0,38.0,61.0,57.0,69.0,25.0,63.0,139.0,121.0,91.0,47.0,32.0,28.0,17,031,140701
"Census Tract 1407.02, Cook County, Illinois",142.0,202.0,145.0,139.0,51.0,107.0,94.0,31.0,102.0,140.0,241.0,234.0,192.0,58.0,48.0,66.0,17,031,140702
"Census Tract 1504.01, Cook County, Illinois",177.0,84.0,123.0,155.0,77.0,53.0,33.0,105.0,58.0,94.0,148.0,287.0,219.0,44.0,84.0,79.0,17,031,150401
"Census Tract 1504.02, Cook County, Illinois",112.0,52.0,57.0,32.0,25.0,110.0,76.0,48.0,54.0,83.0,199.0,127.0,103.0,23.0,130.0,0.0,17,031,150402
"Census Tract 1505.01, Cook County, Illinois",31.0,53.0,85.0,41.0,46.0,70.0,33.0,77.0,36.0,85.0,184.0,202.0,149.0,153.0,67.0,8.0,17,031,150501
"Census Tract 1505.02, Cook County, Illinois",162.0,20.0,60.0,90.0,69.0,157.0,89.0,83.0,78.0,229.0,118.0,91.0,136.0,9.0,87.0,44.0,17,031,150502
"Census Tract 1510.01, Cook County, Illinois",130.0,36.0,60.0,56.0,56.0,66.0,8.0,60.0,55.0,78.0,60.0,91.0,24.0,31.0,11.0,18.0,17,031,151001
"Census Tract 1510.02, Cook County, Illinois",74.0,114.0,42.0,66.0,174.0,68.0,117.0,104.0,94.0,176.0,160.0,134.0,129.0,74.0,0.0,7.0,17,031,151002
"Census Tract 1605.02, Cook County, Illinois",95.0,56.0,20.0,63.0,95.0,22.0,37.0,94.0,111.0,156.0,54.0,269.0,130.0,44.0,31.0,38.0,17,031,160502
"Census Tract 1606.01, Cook County, Illinois",101.0,78.0,39.0,110.0,51.0,27.0,92.0,27.0,84.0,163.0,86.0,201.0,41.0,96.0,76.0,63.0,17,031,160601
"Census Tract 1606.02, Cook County, Illinois",89.0,66.0,56.0,86.0,194.0,100.0,58.0,145.0,75.0,125.0,184.0,160.0,97.0,31.0,70.0,17.0,17,031,160602
"Census Tract 1605.01, Cook County, Illinois",80.0,30.0,102.0,85.0,59.0,135.0,102.0,79.0,114.0,87.0,110.0,110.0,84.0,24.0,89.0,36.0,17,031,160501
"Census Tract 1906.01, Cook County, Illinois",60.0,124.0,76.0,76.0,32.0,37.0,63.0,49.0,105.0,132.0,169.0,134.0,55.0,62.0,22.0,0.0,17,031,190601
"Census Tract 1904.01, Cook County, Illinois",81.0,51.0,55.0,45.0,106.0,76.0,55.0,86.0,23.0,121.0,122.0,146.0,155.0,48.0,33.0,0.0,17,031,190401
