NAME,B07001_002E,B07001_003E,B07001_004E,B07001_005E,B07001_006E,B07001_007E,B07001_008E,B07001_009E,B07001_010E,B07001_011E,B07001_012E,B07001_013E,B07001_014E,B07001_015E,B07001_016E,state,county,tract
"Census Tract 8138.02, Cook County, Illinois",287.0,1029.0,203.0,647.0,330.0,274.0,270.0,426.0,419.0,267.0,112.0,223.0,161.0,133.0,104.0,17,031,813802
"Census Tract 8206.03, Cook County, Illinois",485.0,924.0,201.0,351.0,543.0,395.0,425.0,529.0,274.0,304.0,320.0,340.0,209.0,158.0,297.0,17,031,820603
"Census Tract 8206.04, Cook County, Illinois",360.0,654.0,127.0,220.0,270.0,360.0,324.0,279.0,147.0,285.0,179.0,149.0,152.0,89.0,221.0,17,031,820604
"Census Tract 8206.05, Cook County, Illinois",347.0,692.0,94.0,509.0,537.0,308.0,393.0,448.0,141.0,169.0,328.0,279.0,225.0,27.0,75.0,17,031,820605
"Census Tract 8206.06, Cook County, Illinois",313.0,494.0,9.0,157.0,308.0,314.0,311.0,212.0,86.0,209.0,284.0,321.0,284.0,251.0,235.0,17,031,820606
"Census Tract 8238.05, Cook County, Illinois",35.0,289.0,65.0,150.0,152.0,268.0,134.0,225.0,180.0,245.0,153.0,262.0,211.0,141.0,365.0,17,031,823805
"Census Tract 8238.06, Cook County, Illinois",68.0,425.0,95.0,257.0,261.0,230.0,219.0,275.0,447.0,318.0,237.0,164.0,316.0,86.0,257.0,17,031,823806
"Census Tract 8240.03, Cook County, Illinois",109.0,1232.0,81.0,222.0,314.0,322.0,393.0,235.0,571.0,411.0,602.0,484.0,225.0,303.0,579.0,17,031,824003
"Census Tract 8240.04, Cook County, Illinois",90.0,843.0,75.0,339.0,209.0,199.0,293.0,302.0,360.0,362.0,524.0,227.0,541.0,184.0,878.0,17,031,824004
"Census Tract 8326, Cook County, Illinois",216.0,322.0,6.0,392.0,872.0,594.0,363.0,119.0,248.0,161.0,150.0,79.0,172.0,59.0,99.0,17,031,832600
"Census Tract 203.02, Cook County, Illinois",563.0,793.0,35.0,179.0,305.0,304.0,428.0,351.0,269.0,412.0,380.0,287.0,160.0,262.0,380.0,17,031,020302
"Census Tract 206.02, Cook County, Illinois",437.0,931.0,135.0,278.0,332.0,355.0,310.0,309.0,122.0,273.0,283.0,241.0,241.0,149.0,210.0,17,031,020602
"Census Tract 207.01, Cook County, Illinois",85.0,284.0,25.0,78.0,148.0,134.0,116.0,168.0,145.0,49.0,131.0,172.0,65.0,115.0,105.0,17,031,020701
"Census Tract 203.01, Cook County, Illinois",491.0,1099.0,46.0,178.0,281.0,431.0,282.0,225.0,255.0,239.0,208.0,215.0,216.0,341.0,773.0,17,031,020301
"Census Tract 206.01, Cook County, Illinois",602.0,1376.0,470.0,297.0,340.0,334.0,227.0,531.0,225.0,604.0,260.0,390.0,283.0,239.0,304.0,17,031,020601
"Census Tract 207.02, Cook County, Illinois",650.0,1684.0,70.0,427.0,799.0,550.0,797.0,386.0,252.0,394.0,520.0,227.0,507.0,351.0,339.0,17,031,020702
"Census Tract 208.01, Cook County, Illinois",200.0,858.0,147.0,450.0,429.0,516.0,602.0,405.0,460.0,485.0,457.0,297.0,285.0,219.0,327.0,17,031,020801
"Census Tract 208.02, Cook County, Illinois",356.0,1542.0,127.0,512.0,573.0,717.0,491.0,753.0,514.0,351.0,785.0,505.0,158.0,136.0,262.0,17,031,020802
"Census Tract 209.01, Cook County, Illinois",326.0,1080.0,163.0,499.0,585.0,515.0,429.0,442.0,549.0,376.0,295.0,328.0,207.0,157.0,104.0,17,031,020901
"Census Tract 209.02, Cook County, Illinois",294.0,610.0,116.0,309.0,446.0,567.0,233.0,250.0,313.0,237.0,471.0,332.0,212.0,108.0,326.0,17,031,020902
"Census Tract 8154, Cook County, Illinois",318.0,1397.0,61.0,158.0,255.0,392.0,509.0,295.0,311.0,283.0,245.0,225.0,117.0,107.0,373.0,17,031,815400
"Census Tract 8166, Cook County, Illinois",327.0,1017.0,165.0,369.0,243.0,411.0,466.0,320.0,290.0,328.0,304.0,188.0,77.0,43.0,126.0,17,031,816600
"Census Tract 8171.01, Cook County, Illinois",276.0,706.0,39.0,463.0,338.0,236.0,345.0,274.0,210.0,346.0,453.0,281.0,160.0,378.0,252.0,17,031,817101
"Census Tract 8172, Cook County, Illinois",230.0,708.0,64.0,280.0,380.0,282.0,384.0,201.0,378.0,260.0,240.0,243.0,204.0,151.0,182.0,17,031,817200
"Census Tract 8174, Cook County, Illinois",133.0,792.0,100.0,385.0,278.0,247.0,304.0,413.0,243.0,231.0,266.0,202.0,51.0,78.0,283.0,17,031,817400
"Census Tract 8199, Cook County, Illinois",206.0,868.0,46.0,62.0,61.0,67.0,188.0,251.0,170.0,380.0,217.0,236.0,137.0,93.0,285.0,17,031,819900
"Census Tract 8205.01, Cook County, Illinois",340.0,944.0,73.0,476.0,392.0,418.0,478.0,416.0,421.0,419.0,404.0,285.0,311.0,248.0,196.0,17,031,820501
"Census Tract 8224, Cook County, Illinois",380.0,1001.0,198.0,385.0,368.0,449.0,434.0,311.0,240.0,400.0,398.0,448.0,218.0,236.0,365.0,17,031,822400
"Census Tract 8228.02, Cook County, Illinois",220.0,626.0,63.0,167.0,54.0,175.0,217.0,222.0,260.0,258.0,205.0,181.0,211.0,124.0,486.0,17,031,822802
"Census Tract 8233.03, Cook County, Illinois",185.0,893.0,71.0,302.0,265.0,426.0,329.0,373.0,285.0,335.0,297.0,249.0,209.0,72.0,191.0,17,031,823303
"Census Tract 8236.04, Cook County, Illinois",164.0,556.0,161.0,119.0,124.0,210.0,161.0,194.0,163.0,303.0,339.0,298.0,329.0,136.0,390.0,17,031,823604
"Census Tract 4205, Cook County, Illinois",94.0,278.0,56.0,106.0,109.0,51.0,151.0,64.0,140.0,106.0,175.0,81.0,126.0,88.0,110.0,17,031,420500
"Census Tract 4304, Cook County, Illinois",138.0,614.0,63.0,128.0,212.0,167.0,191.0,179.0,164.0,163.0,311.0,103.0,127.0,61.0,144.0,17,031,430400
"Census Tract 4306, Cook County, Illinois",105.0,403.0,5.0,201.0,111.0,101.0,76.0,245.0,131.0,70.0,79.0,149.0,118.0,81.0,244.0,17,031,430600
"Census Tract 4409, Cook County, Illinois",102.0,370.0,32.0,54.0,166.0,200.0,133.0,112.0,97.0,114.0,266.0,250.0,152.0,93.0,135.0,17,031,440900
"Census Tract 4601, Cook County, Illinois",158.0,748.0,44.0,388.0,183.0,286.0,147.0,167.0,284.0,216.0,352.0,186.0,128.0,85.0,117.0,17,031,460100
"Census Tract 4805, Cook County, Illinois",143.0,430.0,128.0,240.0,217.0,150.0,205.0,103.0,189.0,249.0,169.0,191.0,152.0,130.0,243.0,17,031,480500
"Census Tract 2831, Cook County, Illinois",230.0,337.0,61.0,691.0,614.0,362.0,266.0,87.0,67.0,42.0,75.0,103.0,93.0,46.0,103.0,17,031,283100
"Census Tract 3007, Cook County, Illinois",334.0,1109.0,97.0,398.0,368.0,249.0,491.0,349.0,247.0,295.0,243.0,232.0,144.0,59.0,188.0,17,031,300700
"Census Tract 3008, Cook County, Illinois",285.0,964.0,191.0,266.0,325.0,495.0,187.0,145.0,155.0,262.0,124.0,136.0,109.0,95.0,177.0,17,031,300800
"Census Tract 3406, Cook County, Illinois",37.0,269.0,21.0,119.0,66.0,20.0,49.0,31.0,35.0,70.0,47.0,25.0,86.0,35.0,40.0,17,031,340600
"Census Tract 3403, Cook County, Illinois",81.0,244.0,26.0,70.0,59.0,129.0,111.0,95.0,160.0,72.0,112.0,79.0,160.0,127.0,335.0,17,031,340300
"Census Tract 3510, Cook County, Illinois",13.0,70.0,0.0,550.0,554.0,422.0,94.0,181.0,209.0,172.0,237.0,208.0,180.0,68.0,311.0,17,031,351000
"Census Tract 8143, Cook County, Illinois",162.0,1511.0,205.0,458.0,318.0,234.0,511.0,340.0,359.0,182.0,246.0,191.0,89.0,91.0,157.0,17,031,814300
"Census Tract 8159, Cook County, Illinois",138.0,268.0,17.0,394.0,437.0,521.0,558.0,285.0,320.0,296.0,469.0,336.0,283.0,323.0,247.0,17,031,815900
"Census Tract 8087.02, Cook County, Illinois",21.0,168.0,2457.0,1923.0,148.0,69.0,60.0,47.0,14.0,44.0,30.0,45.0,61.0,29.0,97.0,17,031,808702
"Census Tract 6606, Cook County, Illinois",548.0,982.0,91.0,303.0,652.0,380.0,347.0,382.0,218.0,114.0,447.0,265.0,259.0,200.0,297.0,17,031,660600
"Census Tract 6701, Cook County, Illinois",0.0,96.0,75.0,90.0,79.0,25.0,38.0,88.0,96.0,68.0,134.0,69.0,36.0,44.0,63.0,17,031,670100
"Census Tract 6708, Cook County, Illinois",16.0,113.0,32.0,18.0,76.0,63.0,70.0,43.0,82.0,59.0,80.0,45.0,46.0,94.0,162.0,17,031,670800
"Census Tract 6711, Cook County, Illinois",87.0,143.0,9.0,18.0,41.0,35.0,43.0,21.0,68.0,42.0,26.0,67.0,38.0,70.0,35.0,17,031,671100
"Census Tract 6712, Cook County, Illinois",65.0,185.0,47.0,130.0,42.0,18.0,28.0,46.0,48.0,59.0,96.0,69.0,30.0,65.0,75.0,17,031,671200
"Census Tract 6714, Cook County, Illinois",18.0,97.0,17.0,97.0,60.0,57.0,51.0,41.0,120.0,83.0,84.0,23.0,77.0,93.0,201.0,17,031,671400
"Census Tract 4909.01, Cook County, Illinois",206.0,434.0,115.0,184.0,158.0,294.0,305.0,132.0,129.0,168.0,389.0,195.0,139.0,175.0,204.0,17,031,490901
"Census Tract 4909.02, Cook County, Illinois",97.0,763.0,163.0,241.0,81.0,206.0,238.0,262.0,290.0,272.0,218.0,247.0,339.0,264.0,523.0,17,031,490902
"Census Tract 5305.02, Cook County, Illinois",29.0,183.0,47.0,149.0,149.0,91.0,32.0,124.0,79.0,96.0,86.0,89.0,112.0,101.0,74.0,17,031,530502
"Census Tract 2225, Cook County, Illinois",160.0,148.0,21.0,119.0,197.0,266.0,182.0,101.0,85.0,122.0,61.0,64.0,66.0,30.0,14.0,17,031,222500
"Census Tract 2228, Cook County, Illinois",67.0,139.0,5.0,110.0,162.0,123.0,90.0,66.0,77.0,54.0,29.0,12.0,20.0,3.0,0.0,17,031,222800
"Census Tract 8072, Cook County, Illinois",291.0,756.0,135.0,204.0,305.0,195.0,241.0,334.0,346.0,397.0,474.0,471.0,437.0,333.0,394.0,17,031,807200
"Census Tract 8075, Cook County, Illinois",101.0,570.0,60.0,181.0,117.0,160.0,214.0,331.0,206.0,313.0,223.0,227.0,217.0,127.0,261.0,17,031,807500
"Census Tract 7502, Cook County, Illinois",202.0,454.0,55.0,70.0,77.0,174.0,142.0,225.0,334.0,274.0,170.0,218.0,225.0,169.0,88.0,17,031,750200
"Census Tract 8043.08, Cook County, Illinois",395.0,1012.0,199.0,361.0,393.0,534.0,513.0,686.0,484.0,717.0,533.0,432.0,319.0,148.0,269.0,17,031,804308
"Census Tract 8043.09, Cook County, Illinois",122.0,561.0,87.0,263.0,171.0,225.0,344.0,212.0,217.0,142.0,215.0,224.0,56.0,78.0,121.0,17,031,804309
"Census Tract 8043.10, Cook County, Illinois",419.0,1403.0,175.0,317.0,599.0,576.0,809.0,555.0,600.0,788.0,718.0,807.0,409.0,222.0,453.0,17,031,804310
"Census Tract 301.02, Cook County, Illinois",0.0,56.0,6.0,279.0,362.0,457.0,273.0,135.0,141.0,211.0,185.0,294.0,136.0,119.0,144.0,17,031,030102
"Census Tract 7608.02, Cook County, Illinois",33.0,225.0,25.0,100.0,120.0,126.0,229.0,224.0,124.0,188.0,166.0,203.0,235.0,109.0,429.0,17,031,760802
"Census Tract 7608.03, Cook County, Illinois",306.0,593.0,0.0,102.0,624.0,787.0,653.0,310.0,270.0,335.0,491.0,240.0,302.0,155.0,528.0,17,031,760803
"Census Tract 7702.01, Cook County, Illinois",232.0,843.0,111.0,319.0,363.0,485.0,383.0,369.0,652.0,478.0,340.0,183.0,208.0,279.0,774.0,17,031,770201
"Census Tract 7702.02, Cook County, Illinois",245.0,553.0,86.0,115.0,102.0,195.0,513.0,261.0,180.0,244.0,382.0,401.0,378.0,286.0,699.0,17,031,770202
"Census Tract 7706.01, Cook County, Illinois",82.0,434.0,60.0,127.0,138.0,196.0,198.0,130.0,306.0,229.0,312.0,251.0,229.0,163.0,354.0,17,031,770601
"Census Tract 7706.02, Cook County, Illinois",267.0,775.0,239.0,337.0,491.0,466.0,188.0,371.0,310.0,348.0,300.0,336.0,254.0,138.0,327.0,17,031,770602
"Census Tract 7709.01, Cook County, Illinois",179.0,592.0,82.0,233.0,188.0,354.0,317.0,442.0,241.0,431.0,367.0,347.0,356.0,210.0,546.0,17,031,770901
"Census Tract 7709.02, Cook County, Illinois",116.0,359.0,44.0,173.0,179.0,175.0,264.0,121.0,396.0,182.0,264.0,240.0,127.0,151.0,446.0,17,031,770902
"Census Tract 8020.03, Cook County, Illinois",116.0,519.0,44.0,109.0,107.0,205.0,135.0,205.0,158.0,73.0,179.0,235.0,156.0,120.0,199.0,17,031,802003
"Census Tract 8020.04, Cook County, Illinois",254.0,941.0,74.0,120.0,263.0,326.0,675.0,359.0,157.0,186.0,293.0,371.0,268.0,171.0,493.0,17,031,802004
"Census Tract 8237.02, Cook County, Illinois",388.0,832.0,182.0,419.0,457.0,372.0,391.0,259.0,348.0,502.0,412.0,430.0,360.0,347.0,358.0,17,031,823702
"Census Tract 8250, Cook County, Illinois",44.0,734.0,117.0,353.0,448.0,300.0,106.0,358.0,547.0,422.0,390.0,316.0,362.0,124.0,171.0,17,031,825000
"Census Tract 8262.01, Cook County, Illinois",23.0,271.0,37.0,85.0,166.0,205.0,87.0,150.0,205.0,285.0,268.0,336.0,300.0,345.0,507.0,17,031,826201
"Census Tract 8263.01, Cook County, Illinois",117.0,787.0,97.0,258.0,306.0,139.0,197.0,230.0,360.0,422.0,290.0,228.0,151.0,172.0,67.0,17,031,826301
"Census Tract 6715, Cook County, Illinois",129.0,370.0,68.0,165.0,144.0,98.0,121.0,76.0,70.0,162.0,218.0,139.0,149.0,151.0,221.0,17,031,671500
"Census Tract 6716, Cook County, Illinois",125.0,164.0,0.0,112.0,119.0,185.0,127.0,32.0,65.0,73.0,117.0,154.0,105.0,70.0,187.0,17,031,671600
"Census Tract 6720, Cook County, Illinois",151.0,745.0,119.0,289.0,184.0,67.0,202.0,316.0,354.0,120.0,210.0,121.0,151.0,180.0,324.0,17,031,672000
"Census Tract 8024.03, Cook County, Illinois",60.0,72.0,9.0,36.0,58.0,98.0,89.0,76.0,72.0,134.0,47.0,94.0,114.0,122.0,244.0,17,031,802403
"Census Tract 8024.04, Cook County, Illinois",334.0,1334.0,171.0,291.0,485.0,1029.0,408.0,638.0,475.0,652.0,226.0,405.0,270.0,197.0,505.0,17,031,802404
"Census Tract 8025.05, Cook County, Illinois",518.0,1007.0,290.0,367.0,390.0,617.0,550.0,710.0,346.0,177.0,441.0,444.0,183.0,122.0,217.0,17,031,802505
"Census Tract 8025.06, Cook County, Illinois",106.0,423.0,69.0,206.0,112.0,232.0,126.0,227.0,208.0,166.0,212.0,103.0,99.0,89.0,77.0,17,031,802506
"Census Tract 8026.07, Cook County, Illinois",94.0,217.0,12.0,35.0,42.0,106.0,69.0,99.0,46.0,63.0,105.0,69.0,123.0,59.0,102.0,17,031,802607
"Census Tract 8026.08, Cook County, Illinois",301.0,821.0,83.0,194.0,221.0,376.0,316.0,405.0,536.0,490.0,421.0,481.0,473.0,416.0,833.0,17,031,802608
"Census Tract 8026.09, Cook County, Illinois",453.0,1093.0,254.0,236.0,536.0,738.0,398.0,341.0,419.0,451.0,397.0,354.0,330.0,164.0,84.0,17,031,802609
"Census Tract 8026.10, Cook County, Illinois",105.0,154.0,19.0,40.0,107.0,133.0,129.0,92.0,87.0,78.0,118.0,185.0,114.0,78.0,174.0,17,031,802610
"Census Tract 8030.12, Cook County, Illinois",120.0,234.0,14.0,108.0,132.0,180.0,170.0,113.0,164.0,172.0,161.0,122.0,124.0,63.0,119.0,17,031,803012
"Census Tract 8030.13, Cook County, Illinois",338.0,889.0,101.0,28.0,303.0,392.0,299.0,413.0,513.0,370.0,412.0,286.0,383.0,208.0,376.0,17,031,803013
"Census Tract 8030.14, Cook County, Illinois",205.0,509.0,18.0,318.0,204.0,330.0,194.0,198.0,205.0,279.0,200.0,269.0,210.0,169.0,187.0,17,031,803014
"Census Tract 8030.15, Cook County, Illinois",123.0,679.0,71.0,175.0,210.0,265.0,224.0,166.0,179.0,325.0,376.0,399.0,438.0,253.0,468.0,17,031,803015
"Census Tract 8030.16, Cook County, Illinois",223.0,476.0,21.0,46.0,226.0,342.0,315.0,201.0,140.0,138.0,145.0,47.0,41.0,64.0,154.0,17,031,803016
"Census Tract 8030.17, Cook County, Illinois",264.0,771.0,49.0,216.0,423.0,616.0,431.0,524.0,344.0,513.0,321.0,540.0,435.0,114.0,444.0,17,031,803017
"Census Tract 8036.11, Cook County, Illinois",371.0,1070.0,117.0,306.0,442.0,637.0,488.0,483.0,510.0,317.0,239.0,336.0,184.0,111.0,138.0,17,031,803611
"Census Tract 8036.12, Cook County, Illinois",250.0,767.0,63.0,157.0,523.0,381.0,320.0,177.0,232.0,247.0,65.0,161.0,13.0,61.0,67.0,17,031,803612
"Census Tract 8037.01, Cook County, Illinois",169.0,261.0,15.0,105.0,254.0,160.0,193.0,196.0,343.0,189.0,298.0,137.0,185.0,81.0,128.0,17,031,803701
"Census Tract 8382, Cook County, Illinois",15.0,375.0,226.0,549.0,277.0,79.0,61.0,81.0,88.0,66.0,52.0,63.0,31.0,20.0,75.0,17,031,838200
"Census Tract 8383, Cook County, Illinois",92.0,124.0,50.0,118.0,336.0,247.0,169.0,92.0,65.0,45.0,74.0,88.0,49.0,32.0,61.0,17,031,838300
"Census Tract 8386, Cook County, Illinois",158.0,345.0,81.0,192.0,95.0,161.0,67.0,91.0,67.0,119.0,81.0,63.0,23.0,0.0,155.0,17,031,838600
"Census Tract 8380, Cook County, Illinois",234.0,304.0,90.0,254.0,224.0,273.0,108.0,96.0,108.0,136.0,222.0,126.0,186.0,40.0,119.0,17,031,838000
"Census Tract 2307, Cook County, Illinois",463.0,1473.0,105.0,453.0,424.0,460.0,363.0,408.0,282.0,414.0,590.0,369.0,144.0,123.0,87.0,17,031,230700
"Census Tract 2402, Cook County, Illinois",75.0,133.0,8.0,60.0,365.0,246.0,131.0,146.0,72.0,101.0,75.0,57.0,29.0,30.0,89.0,17,031,240200
"Census Tract 2414, Cook County, Illinois",167.0,304.0,18.0,311.0,1565.0,1168.0,384.0,256.0,170.0,196.0,268.0,141.0,142.0,87.0,177.0,17,031,241400
"Census Tract 2424, Cook County, Illinois",74.0,140.0,0.0,276.0,455.0,680.0,244.0,222.0,140.0,127.0,89.0,86.0,71.0,45.0,38.0,17,031,242400
"Census Tract 2425, Cook County, Illinois",200.0,378.0,8.0,134.0,582.0,662.0,322.0,353.0,207.0,153.0,86.0,115.0,125.0,58.0,94.0,17,031,242500
"Census Tract 2426, Cook County, Illinois",238.0,500.0,125.0,321.0,797.0,1003.0,528.0,522.0,296.0,195.0,122.0,230.0,43.0,71.0,258.0,17,031,242600
"Census Tract 2427, Cook County, Illinois",116.0,169.0,43.0,31.0,249.0,235.0,185.0,166.0,114.0,84.0,91.0,40.0,52.0,66.0,28.0,17,031,242700
"Census Tract 2431, Cook County, Illinois",177.0,205.0,0.0,72.0,367.0,314.0,326.0,168.0,141.0,108.0,79.0,43.0,116.0,52.0,63.0,17,031,243100
"Census Tract 2433, Cook County, Illinois",73.0,280.0,21.0,107.0,568.0,519.0,291.0,173.0,19.0,95.0,41.0,81.0,93.0,22.0,45.0,17,031,243300
"Census Tract 2503, Cook County, Illinois",540.0,873.0,171.0,485.0,404.0,395.0,209.0,360.0,238.0,330.0,243.0,337.0,167.0,130.0,178.0,17,031,250300
"Census Tract 2515, Cook County, Illinois",236.0,850.0,141.0,306.0,316.0,293.0,244.0,282.0,301.0,345.0,248.0,320.0,215.0,87.0,122.0,17,031,251500
"Census Tract 2519, Cook County, Illinois",459.0,943.0,85.0,293.0,481.0,289.0,313.0,370.0,274.0,220.0,181.0,171.0,167.0,118.0,153.0,17,031,251900
"Census Tract 8211.01, Cook County, Illinois",188.0,854.0,171.0,265.0,267.0,129.0,230.0,262.0,271.0,485.0,354.0,405.0,224.0,111.0,403.0,17,031,821101
"Census Tract 8202.02, Cook County, Illinois",109.0,460.0,79.0,178.0,182.0,300.0,226.0,187.0,145.0,168.0,198.0,269.0,157.0,176.0,261.0,17,031,820202
"Census Tract 8203, Cook County, Illinois",333.0,1376.0,143.0,325.0,331.0,349.0,445.0,451.0,389.0,360.0,284.0,219.0,205.0,127.0,163.0,17,031,820300
"Census Tract 8211.02, Cook County, Illinois",301.0,729.0,157.0,210.0,526.0,223.0,218.0,295.0,218.0,184.0,323.0,264.0,250.0,153.0,289.0,17,031,821102
"Census Tract 8213, Cook County, Illinois",260.0,897.0,214.0,356.0,345.0,578.0,207.0,393.0,325.0,526.0,310.0,438.0,240.0,127.0,243.0,17,031,821300
"Census Tract 2605, Cook County, Illinois",58.0,388.0,93.0,59.0,144.0,81.0,80.0,27.0,118.0,35.0,81.0,135.0,75.0,11.0,153.0,17,031,260500
"Census Tract 8051.07, Cook County, Illinois",271.0,1097.0,89.0,237.0,689.0,568.0,535.0,648.0,768.0,331.0,141.0,185.0,250.0,112.0,224.0,17,031,805107
"Census Tract 6903, Cook County, Illinois",76.0,523.0,72.0,244.0,134.0,121.0,113.0,81.0,117.0,138.0,242.0,166.0,118.0,61.0,197.0,17,031,690300
"Census Tract 6915, Cook County, Illinois",174.0,342.0,40.0,188.0,137.0,106.0,81.0,93.0,79.0,163.0,86.0,159.0,114.0,42.0,108.0,17,031,691500
"Census Tract 7101, Cook County, Illinois",29.0,228.0,13.0,96.0,106.0,125.0,38.0,63.0,71.0,48.0,119.0,116.0,21.0,34.0,75.0,17,031,710100
"Census Tract 7201, Cook County, Illinois",280.0,545.0,28.0,165.0,114.0,124.0,209.0,75.0,340.0,277.0,352.0,234.0,151.0,181.0,243.0,17,031,720100
"Census Tract 7202, Cook County, Illinois",137.0,607.0,20.0,118.0,131.0,255.0,302.0,149.0,148.0,414.0,370.0,301.0,324.0,213.0,302.0,17,031,720200
"Census Tract 7204, Cook County, Illinois",89.0,401.0,82.0,30.0,47.0,170.0,128.0,168.0,133.0,167.0,127.0,152.0,71.0,70.0,76.0,17,031,720400
"Census Tract 7207, Cook County, Illinois",113.0,396.0,90.0,165.0,188.0,220.0,333.0,221.0,119.0,204.0,200.0,276.0,264.0,157.0,104.0,17,031,720700
"Census Tract 1404, Cook County, Illinois",292.0,949.0,168.0,401.0,404.0,363.0,413.0,478.0,386.0,337.0,358.0,585.0,304.0,268.0,272.0,17,031,140400
"Census Tract 1408, Cook County, Illinois",325.0,900.0,0.0,363.0,749.0,412.0,766.0,424.0,643.0,308.0,397.0,216.0,215.0,59.0,501.0,17,031,140800
"Census Tract 1502, Cook County, Illinois",288.0,1038.0,110.0,401.0,573.0,980.0,726.0,563.0,584.0,387.0,569.0,552.0,252.0,202.0,440.0,17,031,150200
"Census Tract 1607, Cook County, Illinois",310.0,454.0,143.0,121.0,470.0,739.0,610.0,438.0,549.0,268.0,356.0,637.0,249.0,68.0,319.0,17,031,160700
"Census Tract 1610, Cook County, Illinois",147.0,361.0,46.0,118.0,127.0,177.0,199.0,201.0,206.0,93.0,135.0,83.0,60.0,71.0,88.0,17,031,161000
"Census Tract 1703, Cook County, Illinois",273.0,857.0,211.0,211.0,346.0,363.0,432.0,334.0,411.0,480.0,363.0,162.0,301.0,221.0,331.0,17,031,170300
"Census Tract 1705, Cook County, Illinois",275.0,807.0,61.0,159.0,376.0,413.0,246.0,515.0,516.0,505.0,338.0,332.0,267.0,413.0,245.0,17,031,170500
"Census Tract 1710, Cook County, Illinois",344.0,1013.0,285.0,292.0,354.0,498.0,433.0,562.0,389.0,513.0,567.0,333.0,545.0,189.0,519.0,17,031,171000
"Census Tract 8126, Cook County, Illinois",83.0,515.0,44.0,208.0,316.0,181.0,258.0,263.0,331.0,244.0,132.0,225.0,197.0,141.0,89.0,17,031,812600
"Census Tract 8130, Cook County, Illinois",183.0,914.0,83.0,155.0,250.0,299.0,338.0,382.0,225.0,172.0,267.0,263.0,219.0,120.0,140.0,17,031,813000
"Census Tract 8142, Cook County, Illinois",427.0,1306.0,145.0,744.0,583.0,752.0,500.0,612.0,404.0,278.0,459.0,212.0,217.0,134.0,112.0,17,031,814200
"Census Tract 8117.01, Cook County, Illinois",192.0,857.0,95.0,396.0,286.0,294.0,169.0,189.0,310.0,281.0,306.0,193.0,72.0,71.0,108.0,17,031,811701
"Census Tract 8162, Cook County, Illinois",308.0,617.0,58.0,174.0,254.0,331.0,228.0,332.0,243.0,132.0,358.0,333.0,123.0,151.0,531.0,17,031,816200
"Census Tract 8139, Cook County, Illinois",231.0,1532.0,215.0,625.0,505.0,351.0,403.0,441.0,404.0,455.0,464.0,308.0,305.0,115.0,119.0,17,031,813900
"Census Tract 8146, Cook County, Illinois",302.0,1235.0,91.0,488.0,322.0,393.0,690.0,381.0,272.0,290.0,257.0,362.0,105.0,181.0,217.0,17,031,814600
"Census Tract 8152, Cook County, Illinois",454.0,1341.0,207.0,612.0,203.0,582.0,638.0,424.0,595.0,426.0,231.0,425.0,205.0,185.0,160.0,17,031,815200
"Census Tract 5501, Cook County, Illinois",225.0,1036.0,234.0,437.0,394.0,283.0,508.0,489.0,332.0,571.0,289.0,422.0,397.0,201.0,629.0,17,031,550100
"Census Tract 5602, Cook County, Illinois",96.0,156.0,40.0,69.0,110.0,49.0,56.0,171.0,176.0,134.0,96.0,104.0,59.0,94.0,226.0,17,031,560200
"Census Tract 5604, Cook County, Illinois",81.0,465.0,19.0,48.0,55.0,147.0,235.0,136.0,51.0,67.0,64.0,205.0,121.0,25.0,78.0,17,031,560400
"Census Tract 1508, Cook County, Illinois",136.0,668.0,118.0,271.0,367.0,393.0,314.0,412.0,437.0,331.0,478.0,319.0,149.0,127.0,272.0,17,031,150800
"Census Tract 1511, Cook County, Illinois",264.0,1032.0,103.0,359.0,292.0,453.0,362.0,361.0,283.0,383.0,419.0,415.0,273.0,91.0,196.0,17,031,151100
"Census Tract 1601, Cook County, Illinois",133.0,412.0,12.0,136.0,251.0,230.0,86.0,133.0,195.0,185.0,201.0,137.0,120.0,49.0,226.0,17,031,160100
"Census Tract 1604, Cook County, Illinois",206.0,606.0,103.0,225.0,537.0,514.0,399.0,332.0,370.0,353.0,273.0,223.0,173.0,194.0,146.0,17,031,160400
"Census Tract 1711, Cook County, Illinois",192.0,754.0,89.0,234.0,356.0,263.0,294.0,191.0,283.0,228.0,262.0,279.0,274.0,119.0,152.0,17,031,171100
"Census Tract 1903, Cook County, Illinois",324.0,769.0,151.0,334.0,522.0,286.0,309.0,508.0,394.0,354.0,307.0,550.0,292.0,205.0,169.0,17,031,190300
"Census Tract 8036.08, Cook County, Illinois",313.0,1409.0,108.0,204.0,635.0,587.0,621.0,412.0,218.0,648.0,580.0,387.0,265.0,197.0,422.0,17,031,803608
